Time;Fp2-F4;F4-C4;C4-P4;P4-O2;C4-A1
127.050.781;-47.161;41.056;-27.015;-30.067;-29.762
127.070.313;-52.961;41.056;-23.046;-28.236;-54.182
127.089.844;-57.540;41.667;-20.299;-28.846;-77.076
127.109.375;-57.234;42.888;-17.552;-28.846;-99.969
127.128.906;-52.961;44.719;-14.805;-25.794;-117.979
127.148.438;-48.382;46.245;-10.836;-19.689;-114.621
127.167.969;-45.635;46.551;-0.5647;-11.447;-93.559
127.187.500;-44.414;46.245;0.0458;-0.3510;-86.844
127.207.031;-46.245;46.551;0.7479;0.2289;-101.496
127.226.563;-49.908;47.772;14.499;0.5952;-110.653
127.246.094;-52.961;49.298;19.383;0.8394;-106.380
127.265.625;-54.792;50.214;21.215;10.226;-103.938
127.285.156;-55.098;49.603;19.689;0.9921;-102.717
127.304.688;-53.266;49.298;16.026;0.7784;-82.265
127.324.219;-50.824;50.519;12.363;0.6563;-35.256
127.343.750;-50.519;51.435;0.8089;0.4121;21.215
127.363.281;-51.435;50.519;0.3205;-0.1679;62.729
127.382.813;-51.435;49.298;-0.2595;-10.836;71.276
127.402.344;-51.129;47.772;-0.9005;-21.215;62.729
127.421.875;-51.740;45.330;-14.805;-30.372;62.424
127.441.406;-51.740;43.193;-18.162;-36.172;64.866
127.460.938;-48.993;41.972;-18.468;-37.393;63.339
127.480.469;-44.109;41.972;-16.026;-34.951;66.087
127.500.000;-40.446;43.193;-11.447;-30.678;67.918
127.519.531;-40.751;45.024;-0.5037;-26.099;55.708
127.539.063;-41.972;46.856;0.2595;-21.825;31.288
127.558.594;-39.225;49.298;0.9310;-16.331;0.9310
127.578.125;-30.983;51.129;13.278;-11.447;0.0153
127.597.656;-23.352;52.656;12.668;-0.9005;0.3205
127.617.188;-22.436;52.961;0.8089;-0.9005;0.1068
127.636.719;-26.099;51.740;0.2595;-10.531;-17.247
127.656.250;-30.067;50.824;-0.1374;-11.142;-34.341
127.675.781;-33.120;50.824;-0.4121;-0.9921;-39.530
127.695.313;-35.256;51.740;-0.5342;-0.9310;-30.983
127.714.844;-36.477;53.266;-0.5037;-0.9921;-0.0153
127.734.375;-36.477;54.487;-0.1984;-10.836;44.109
127.753.906;-34.951;55.098;0.3510;-12.668;83.181
127.773.438;-35.256;53.877;0.5952;-17.552;111.569
127.792.969;-39.225;50.214;0.2900;-26.404;128.053
127.812.500;-43.193;45.940;-0.2289;-38.004;125.916
127.832.031;-44.109;42.582;-0.8089;-48.687;108.822
127.851.563;-42.888;39.835;-12.973;-55.708;92.643
127.871.094;-41.056;38.004;-16.941;-57.540;84.707
127.890.625;-39.835;36.783;-19.994;-55.708;84.096
127.910.156;-38.614;35.562;-22.741;-53.266;76.465
127.929.688;-37.088;35.562;-24.878;-50.824;40.140
127.949.219;-34.646;37.698;-25.794;-45.024;-16.331
127.968.750;-33.120;40.751;-24.573;-34.951;-59.371
127.988.281;-33.730;43.803;-21.520;-21.825;-74.634
128.007.813;-35.562;46.856;-17.857;-0.9615;-72.802
128.027.344;-37.088;50.214;-13.889;-0.1068;-76.770
128.046.875;-39.225;53.571;-10.226;0.2595;-89.286
128.066.406;-41.972;56.929;-0.6258;0.3205;-85.928
128.085.938;-44.109;59.371;-0.2289;0.1679;-66.392
128.105.469;-45.940;61.203;0.0153;-0.1984;-45.330
128.125.000;-47.466;60.897;0.1068;-0.7479;-18.468
128.144.531;-48.077;58.150;0.0763;-12.668;12.363
128.164.063;-48.077;55.098;-0.0458;-17.552;39.225
128.183.594;-45.330;54.182;-0.2289;-21.215;61.203
128.203.125;-39.530;54.487;-0.4426;-23.352;74.634
128.222.656;-32.509;55.403;-0.7173;-25.183;79.518
128.242.188;-24.878;57.845;-0.9615;-27.930;80.433
128.261.719;-16.331;61.813;-10.226;-30.372;79.212
128.281.250;-0.8089;65.476;-0.9615;-31.288;66.392
128.300.781;-0.2595;67.308;-10.531;-34.341;23.046
128.320.313;0.0458;65.781;-14.194;-40.751;-48.993
128.339.844;0.1984;62.424;-18.162;-47.772;-122.558
128.359.375;0.1068;59.676;-19.078;-53.266;-172.314
128.378.906;-0.1679;58.455;-17.247;-54.792;-183.913
128.398.438;-0.5952;58.455;-12.973;-52.656;-167.430
128.417.969;-10.836;59.982;-0.6868;-47.466;-144.231
128.437.500;-17.857;62.118;0.0153;-41.667;-114.011
128.457.031;-27.320;64.255;0.7173;-35.256;-70.665
128.476.563;-36.783;66.392;13.584;-27.320;-22.436
128.496.094;-44.109;68.223;18.773;-19.994;0.8700
128.515.625;-49.908;70.971;21.215;-16.331;0.4426
128.535.156;-54.182;74.023;20.299;-16.636;-19.994
128.554.688;-56.319;76.770;17.857;-18.773;-31.899
128.574.219;-56.319;78.297;14.194;-19.383;-25.794
128.593.750;-54.487;77.381;10.226;-19.994;-13.584
128.613.281;-50.519;74.023;0.7784;-23.352;0.0153
128.632.813;-45.330;70.055;0.7173;-28.846;20.299
128.652.344;-38.919;65.476;0.6258;-34.035;44.414
128.671.875;-34.646;59.066;0.3205;-38.004;52.045
128.691.406;-35.256;50.824;-0.1374;-42.277;38.004
128.710.938;-40.446;41.361;-0.7173;-46.245;27.625
128.730.469;-47.772;32.509;-11.447;-48.687;34.951
128.750.000;-55.403;26.709;-13.278;-48.077;36.172
128.769.531;-61.203;24.573;-12.057;-45.024;18.162
128.789.063;-64.560;24.573;-0.7784;-41.361;0.0458
128.808.594;-66.087;24.878;-0.2289;-36.477;0.3510
128.828.125;-64.866;25.183;0.1984;-30.067;24.878
128.847.656;-62.118;25.183;0.4731;-22.741;46.245
128.867.188;-59.676;25.794;0.5647;-16.941;57.234
128.886.719;-59.371;25.794;0.5037;-15.110;68.834
128.906.250;-61.508;25.488;0.3510;-16.026;83.791
128.925.781;-66.087;24.878;0.1374;-17.857;97.833
128.945.313;-71.276;24.878;0.1679;-19.078;112.790
128.964.844;-76.770;25.794;0.5037;-18.468;119.811
128.984.375;-83.486;26.404;10.226;-16.026;112.179
129.003.906;-91.728;27.015;17.857;-11.447;103.938
129.023.438;-101.801;27.930;26.709;-0.4426;104.853
129.042.969;-114.011;28.846;36.783;0.6563;99.664
129.062.500;-125.611;30.678;46.856;24.267;67.918
129.082.031;-136.294;32.509;54.182;46.245;24.267
129.101.563;-148.504;32.509;57.234;64.866;-0.0153
129.121.094;-164.072;28.541;55.403;71.886;-25.488
129.140.625;-181.777;21.215;48.993;67.002;-81.960
129.160.156;-198.565;12.363;38.614;56.013;-156.441
129.179.688;-213.523;0.3510;24.573;38.919;-215.049
129.199.219;-227.564;-0.2900;0.9615;18.162;-235.501
129.218.750;-240.385;-0.7173;-0.1984;-0.0763;-226.343
129.238.281;-254.731;-10.836;-10.836;-18.162;-197.344
129.257.813;-272.436;-16.331;-18.773;-36.477;-150.336
129.277.344;-292.277;-21.520;-26.099;-52.045;-91.422
129.296.875;-313.339;-26.099;-32.509;-61.813;-17.857
129.316.406;-338.370;-31.899;-38.919;-69.444;63.339
129.335.938;-369.506;-39.835;-45.635;-76.465;132.937
129.355.469;-406.746;-49.298;-52.350;-82.875;171.398
129.375.000;-444.292;-59.066;-58.761;-89.591;174.145
129.394.531;-474.512;-67.918;-64.560;-96.001;149.115
129.414.063;-496.490;-74.939;-68.223;-99.054;98.138
129.433.594;-511.142;-80.433;-68.834;-96.306;40.446
129.453.125;-520.299;-83.181;-67.002;-88.370;0.1984
129.472.656;-528.236;-83.486;-63.950;-78.907;-27.320
129.492.188;-537.698;-82.875;-60.592;-70.971;-48.382
129.511.719;-548.382;-85.012;-58.150;-66.392;-42.277
129.531.250;-562.729;-90.201;-56.624;-64.560;-25.183
129.550.781;-583.181;-97.222;-55.403;-63.034;-0.2289
129.570.313;-606.074;-104.243;-54.487;-61.203;37.698
129.589.844;-625.916;-110.043;-56.319;-59.982;76.770
129.609.375;-638.736;-114.621;-60.897;-61.508;104.243
129.628.906;-645.452;-117.674;-65.476;-63.645;130.189
129.648.438;-648.504;-118.590;-68.834;-62.118;147.894
129.667.969;-650.641;-117.063;-70.360;-56.013;146.673
129.687.500;-653.694;-114.011;-70.055;-47.466;125.611
129.707.031;-656.441;-109.432;-68.834;-35.562;90.507
129.726.563;-654.915;-103.938;-67.308;-22.741;43.498
129.746.094;-649.115;-98.748;-65.781;-12.973;-0.4426
129.765.625;-639.042;-93.559;-64.255;-0.5342;-42.888
129.785.156;-626.221;-87.149;-62.118;0.1679;-89.591
129.804.688;-614.927;-81.044;-60.592;0.7173;-127.442
129.824.219;-608.211;-77.381;-62.424;0.6258;-114.316
129.843.750;-605.769;-78.602;-68.529;-0.5647;-57.540
129.863.281;-606.990;-86.233;-76.160;-27.930;0.9005
129.882.813;-609.127;-96.001;-82.265;-52.045;65.781
129.902.344;-609.432;-103.938;-85.317;-72.192;105.464
129.921.875;-605.464;-109.127;-85.012;-89.286;135.989
129.941.406;-596.001;-111.569;-81.654;-104.548;171.093
129.960.938;-581.960;-110.348;-75.855;-115.842;207.418
129.980.469;-562.424;-105.159;-67.918;-120.116;232.448
130.000.000;-537.698;-95.085;-59.982;-119.200;241.606
130.019.531;-510.531;-81.044;-52.961;-115.537;230.311
130.039.063;-482.143;-66.392;-47.466;-111.874;194.902
130.058.594;-454.670;-54.182;-42.277;-107.601;139.652
130.078.125;-430.250;-45.024;-37.088;-102.411;71.581
130.097.656;-407.967;-37.393;-33.425;-99.359;14.499
130.117.188;-384.158;-29.762;-32.204;-101.496;0.0153
130.136.719;-356.074;-22.131;-32.814;-106.380;17.857
130.156.250;-326.770;-15.110;-34.951;-111.264;35.867
130.175.781;-298.687;-0.9615;-37.698;-114.927;49.298
130.195.313;-269.689;-0.5952;-41.056;-116.148;80.128
130.214.844;-238.858;-0.3816;-43.193;-113.400;130.189
130.234.375;-213.828;-0.2289;-45.330;-109.127;164.683
130.253.906;-199.481;-0.1374;-48.687;-106.685;179.335
130.273.438;-192.155;-0.0153;-52.045;-106.074;197.344
130.292.969;-183.608;0.2289;-52.045;-105.769;211.081
130.312.500;-168.040;0.9005;-47.161;-101.496;217.186
130.332.031;-148.199;19.383;-38.919;-91.117;211.081
130.351.563;-129.884;30.678;-28.846;-74.023;185.440
130.371.094;-115.842;41.056;-16.331;-50.824;171.093
130.390.625;-107.601;51.129;-0.2900;-23.352;186.355
130.410.156;-103.632;60.287;0.7173;0.2289;219.933
130.429.688;-98.443;67.308;12.668;22.436;271.215
130.449.219;-88.675;73.413;14.499;36.477;330.739
130.468.750;-74.328;78.907;12.668;44.414;378.053
130.488.281;-57.845;82.570;0.7173;43.803;406.746
130.507.813;-40.751;83.791;-0.0458;37.088;413.156
130.527.344;-22.741;84.096;-0.9310;28.236;395.757
130.546.875;-0.4731;84.096;-19.078;18.162;367.063
130.566.406;11.752;84.707;-28.236;0.5952;327.686
130.585.938;27.930;85.623;-35.867;-0.6563;258.394
130.605.469;42.277;86.844;-41.972;-19.689;182.082
130.625.000;54.487;88.370;-46.551;-33.120;135.684
130.644.531;63.950;89.896;-48.687;-46.551;105.159
130.664.063;72.192;91.728;-47.161;-58.455;89.896
130.683.594;81.044;94.780;-41.972;-66.087;99.969
130.703.125;91.728;99.664;-34.341;-70.055;121.947
130.722.656;101.801;105.159;-26.099;-71.581;151.862
130.742.188;108.822;111.264;-18.773;-71.581;187.576
130.761.719;114.927;117.369;-12.057;-70.360;225.427
130.781.250;122.253;122.558;-0.5952;-67.308;253.510
130.800.781;129.274;127.137;0.0153;-61.508;274.878
130.820.313;133.547;130.800;0.5342;-54.792;310.287
130.839.844;136.600;132.631;0.8089;-50.519;341.422
130.859.375;140.263;133.547;0.8700;-48.687;340.507
130.878.906;146.062;135.073;0.9310;-44.414;305.708
130.898.438;154.304;138.126;12.057;-34.951;250.458
130.917.969;163.767;142.705;16.331;-21.825;201.923
130.937.500;170.788;147.894;19.383;-10.531;185.440
130.957.031;173.840;151.862;19.689;-0.5342;196.734
130.976.563;174.756;153.694;17.552;-0.5952;210.470
130.996.094;174.756;153.694;12.668;-12.363;204.060
131.015.625;174.451;153.694;0.5647;-24.267;160.104
131.035.156;174.756;154.304;-0.0153;-37.393;92.643
131.054.688;175.977;155.525;-0.3205;-47.466;50.214
131.074.219;177.808;158.578;-0.4121;-55.708;35.256
131.093.750;179.335;161.935;-0.4426;-64.560;0.8700
131.113.281;180.250;165.293;-0.4121;-72.802;-30.372
131.132.813;180.250;170.482;-0.1374;-75.855;-61.813
131.152.344;180.861;178.724;0.3510;-73.718;-65.171
131.171.875;182.692;187.576;0.9921;-70.055;-28.541
131.191.406;186.050;195.208;16.331;-70.360;33.730
131.210.938;191.850;200.397;20.910;-76.465;102.411
131.230.469;200.092;202.534;24.878;-85.012;169.261
131.250.000;208.944;202.839;28.846;-89.896;223.901
131.269.531;217.491;202.839;32.814;-88.370;260.836
131.289.063;226.038;203.449;36.477;-81.654;291.972
131.308.594;234.890;204.060;40.140;-71.276;324.023
131.328.125;241.911;204.060;45.024;-56.929;342.033
131.347.656;246.184;203.755;49.603;-41.361;331.654
131.367.188;247.711;202.228;51.740;-29.457;312.424
131.386.719;246.490;199.481;52.350;-21.215;306.319
131.406.250;241.911;197.039;53.877;-12.363;310.897
131.425.781;234.890;195.818;56.624;0.0458;317.613
131.445.313;226.648;195.513;60.592;20.910;318.223
131.464.844;219.322;196.123;66.087;47.161;303.877
131.484.375;212.912;196.734;70.971;74.634;266.941
131.503.906;207.723;196.429;72.497;99.664;205.281
131.523.438;203.755;194.292;70.055;118.895;146.978
131.542.969;200.397;190.018;63.950;128.663;129.884
131.562.500;198.260;183.913;54.792;129.579;157.357
131.582.031;197.650;177.198;45.330;122.253;208.639
131.601.563;197.039;169.567;34.035;106.380;258.394
131.621.094;195.818;161.630;21.825;85.928;288.309
131.640.625;194.902;154.304;11.142;67.613;299.908
131.660.156;195.208;148.504;0.2900;51.435;300.824
131.679.688;197.039;144.841;-0.3205;34.035;290.140
131.699.219;201.313;143.010;-0.7479;16.331;274.878
131.718.750;208.639;143.926;-0.7784;0.4426;269.078
131.738.281;216.575;146.978;-0.2595;0.5952;266.331
131.757.813;223.291;151.862;0.9310;26.709;227.869
131.777.344;226.954;158.272;26.099;59.676;125.000
131.796.875;225.733;163.767;40.140;83.181;13.889
131.816.406;219.628;165.598;45.635;81.654;-28.846
131.835.938;210.775;163.156;41.667;58.455;-14.194
131.855.469;201.007;158.578;32.204;23.962;0.7784
131.875.000;191.545;154.304;22.436;-11.447;19.689
131.894.531;183.608;152.167;16.941;-38.614;33.425
131.914.063;179.335;152.167;16.941;-54.792;86.844
131.933.594;178.419;152.778;19.383;-65.476;194.902
131.953.125;179.640;151.862;21.825;-73.413;322.497
131.972.656;181.471;148.199;23.352;-77.686;426.893
131.992.188;184.524;143.926;23.962;-78.297;479.090
132.011.719;189.408;140.568;24.878;-72.802;463.217
132.031.250;197.039;139.347;26.099;-59.066;411.020
132.050.781;208.333;139.957;26.404;-39.530;385.073
132.070.313;221.154;141.789;26.099;-17.247;396.368
132.089.844;233.059;143.010;24.267;0.1984;414.988
132.109.375;241.300;142.399;20.299;14.194;429.029
132.128.906;243.742;139.652;15.110;18.162;443.681
132.148.438;242.216;136.294;10.836;17.247;460.165
132.167.969;240.385;134.158;0.9615;16.026;465.659
132.187.500;237.943;134.768;12.057;18.773;444.292
132.207.031;233.364;137.515;17.247;25.183;399.115
132.226.563;225.427;139.347;24.267;32.204;352.411
132.246.094;216.270;139.957;33.425;41.056;316.392
132.265.625;208.639;141.789;45.024;55.098;284.035
132.285.156;201.923;145.452;57.845;72.192;249.237
132.304.688;194.597;149.420;67.613;86.233;211.996
132.324.219;185.745;150.946;70.971;89.896;179.640
132.343.750;176.893;149.420;68.223;78.907;178.419
132.363.281;169.872;146.368;64.560;62.118;214.438
132.382.813;166.209;143.620;62.729;52.045;252.289
132.402.344;166.209;142.094;60.592;49.603;256.868
132.421.875;168.346;140.263;56.013;46.551;236.111
132.441.406;169.872;136.905;49.603;36.783;226.343
132.460.938;171.703;132.631;42.277;24.573;241.300
132.480.469;174.451;127.442;35.562;14.194;275.488
132.500.000;176.893;122.558;29.762;0.8394;328.297
132.519.531;179.029;118.895;25.488;0.9005;385.378
132.539.063;184.524;118.590;22.741;16.636;428.724
132.558.594;197.344;121.642;20.299;25.794;460.775
132.578.125;217.186;126.526;17.552;29.151;490.690
132.597.656;237.637;130.189;14.805;26.099;513.584
132.617.188;247.405;130.495;12.973;22.436;518.162
132.636.719;240.690;125.305;11.142;19.383;491.300
132.656.250;221.154;116.758;0.9615;16.026;438.187
132.675.781;196.429;109.737;11.752;14.194;375.611
132.695.313;172.009;106.074;16.941;14.194;308.761
132.714.844;150.031;105.464;23.962;14.194;246.795
132.734.375;130.189;107.295;31.593;14.805;193.071
132.753.906;110.958;110.348;38.309;14.805;142.705
132.773.438;92.643;114.927;44.109;11.752;100.275
132.792.969;77.381;121.337;51.129;0.8394;86.538
132.812.500;63.950;129.884;59.982;0.9005;122.863
132.832.031;54.487;139.347;69.750;13.889;185.440
132.851.563;51.435;149.420;77.686;20.910;236.722
132.871.094;55.098;159.188;82.265;28.846;271.825
132.890.625;65.781;168.651;85.012;40.446;290.446
132.910.156;84.096;179.029;88.370;58.150;286.477
132.929.688;106.685;190.018;92.643;77.686;272.741
132.949.219;128.663;197.039;93.864;89.286;257.479
132.968.750;146.062;197.955;90.507;88.675;235.501
132.988.281;157.662;194.902;84.402;80.128;219.322
133.007.813;162.851;189.408;79.518;71.581;225.427
133.027.344;164.377;182.387;77.381;65.781;242.216
133.046.875;164.683;175.977;76.160;64.866;242.216
133.066.406;164.988;171.093;75.549;70.665;227.869
133.085.938;164.377;166.514;75.549;82.265;237.027
133.105.469;160.409;160.714;74.328;92.338;278.846
133.125.000;151.252;152.473;69.139;93.254;315.781
133.144.531;137.821;143.010;60.287;85.317;320.360
133.164.063;121.642;132.937;49.908;72.192;302.045
133.183.594;103.632;124.695;40.751;58.150;287.393
133.203.125;85.623;119.811;36.172;49.908;295.330
133.222.656;70.055;119.811;39.835;50.824;315.476
133.242.188;59.676;124.389;50.824;60.287;331.044
133.261.719;53.571;132.631;65.171;75.855;348.748
133.281.250;50.519;141.789;79.212;89.896;373.168
133.300.781;50.214;149.420;91.728;97.833;386.294
133.320.313;53.877;156.136;100.275;99.969;378.968
133.339.844;60.592;162.241;104.853;99.054;355.159
133.359.375;70.971;167.735;105.159;94.780;305.708
133.378.906;83.791;171.703;99.969;85.012;243.132
133.398.438;97.527;174.145;90.507;67.918;205.586
133.417.969;111.264;175.061;78.602;45.330;192.766
133.437.500;126.526;175.672;65.781;19.689;183.913
133.457.031;143.010;176.282;52.656;-0.6868;168.651
133.476.563;157.967;175.977;41.056;-28.541;143.620
133.496.094;171.398;174.756;30.983;-42.277;134.768
133.515.625;180.556;173.535;22.131;-51.129;160.104
133.535.156;182.387;171.093;14.805;-57.234;193.071
133.554.688;178.724;167.430;10.531;-58.455;206.502
133.574.219;172.619;163.156;10.226;-51.740;206.807
133.593.750;164.683;158.272;12.057;-38.004;207.418
133.613.281;157.051;154.304;15.110;-19.383;193.681
133.632.813;149.115;151.252;17.857;0.1068;158.578
133.652.344;139.347;149.115;19.689;18.773;120.421
133.671.875;125.611;148.810;21.825;33.730;96.001
133.691.406;109.737;150.641;25.794;46.245;88.065
133.710.938;94.170;153.999;32.509;57.845;94.170
133.730.469;79.212;158.272;42.277;72.192;108.516
133.750.000;63.339;162.546;54.182;90.201;124.389
133.769.531;45.940;166.514;67.308;110.958;141.484
133.789.063;29.762;169.872;80.128;131.716;168.651
133.808.594;17.247;172.619;90.201;151.252;211.081
133.828.125;0.9615;176.282;96.612;166.209;261.142
133.847.656;0.7784;179.945;100.580;172.619;300.824
133.867.188;11.447;182.692;101.801;169.567;321.886
133.886.719;19.689;183.608;99.664;159.188;331.960
133.906.250;33.425;182.692;94.170;145.757;331.044
133.925.781;53.266;180.250;86.538;132.021;309.371
133.945.313;78.602;176.893;77.076;121.032;267.857
133.964.844;103.022;172.009;65.476;114.316;228.785
133.984.375;120.421;164.072;51.740;108.822;209.249
134.003.906;129.884;155.525;37.088;101.190;195.818
134.023.438;135.073;147.894;23.046;89.896;166.514
134.042.969;136.600;140.263;11.752;76.770;116.758
134.062.500;132.937;131.716;0.3510;61.813;76.160
134.082.031;124.084;121.947;-0.2289;44.109;63.645
134.101.563;112.179;112.179;-0.6868;26.099;60.592
134.121.094;98.138;103.327;-0.9005;10.836;67.613
134.140.625;84.096;95.085;-0.9615;-0.1679;97.527
134.160.156;72.192;86.538;-0.8089;-11.447;131.716
134.179.688;61.813;79.212;-0.3816;-15.415;151.557
134.199.219;50.824;75.244;0.2289;-10.836;159.188
134.218.750;37.088;76.770;11.447;-0.1068;157.662
134.238.281;19.994;81.349;22.131;0.7479;144.841
134.257.813;0.1374;86.233;32.204;14.805;121.947
134.277.344;-15.415;91.117;41.361;23.046;104.853
134.296.875;-28.846;96.612;49.298;33.730;102.717
134.316.406;-40.446;103.022;55.708;45.635;100.275
134.335.938;-48.077;110.348;59.982;56.319;89.286
134.355.469;-45.635;119.811;61.508;64.866;73.107
134.375.000;-32.814;129.579;59.982;71.276;33.730
134.394.531;-14.499;137.821;55.403;74.939;-31.593
134.414.063;0.1374;144.841;48.382;75.855;-83.486
134.433.594;0.6868;147.589;38.309;74.328;-95.085
134.453.125;-0.0153;143.315;25.183;67.308;-77.381
134.472.656;-16.331;132.326;0.8700;52.045;-45.940
134.492.188;-35.256;120.421;-0.6563;31.899;-0.5952
134.511.719;-52.350;112.179;-17.552;15.110;35.867
134.531.250;-67.613;106.380;-23.352;0.5952;70.055
134.550.781;-83.181;99.664;-25.794;0.0153;95.391
134.570.313;-101.190;90.201;-27.320;-0.8394;107.295
134.589.844;-118.590;78.907;-27.625;-19.994;112.179
134.609.375;-119.200;67.002;-25.183;-29.151;121.642
134.628.906;-85.012;53.571;-20.299;-33.730;125.916
134.648.438;-30.067;36.477;-15.720;-34.341;117.979
134.667.969;0.4731;15.110;-13.584;-32.204;106.685
134.687.500;-0.1374;-0.4121;-11.752;-27.320;92.949
134.707.031;-42.888;-13.278;-0.8394;-19.689;70.665
134.726.563;-99.969;-0.9921;-0.4426;-12.363;47.772
134.746.094;-155.525;0.0763;-0.2595;-0.8700;41.056
134.765.625;-202.839;13.889;-0.4426;-0.8089;54.792
134.785.156;-243.132;26.099;-0.8394;-0.8394;68.223
134.804.688;-277.625;37.698;-13.584;-0.8700;59.371
134.824.219;-303.877;50.824;-19.689;-0.9310;47.772
134.843.750;-313.034;65.171;-25.794;-0.9615;64.560
134.863.281;-300.519;79.823;-30.067;-0.9005;103.938
134.882.813;-270.910;94.475;-31.288;-0.6258;144.841
134.902.344;-233.669;107.906;-30.983;-0.1679;165.598
134.921.875;-192.460;117.979;-29.457;0.4121;162.241
134.941.406;-146.673;124.389;-25.794;12.057;158.883
134.960.938;-99.054;127.442;-21.520;20.299;175.366
134.980.469;-55.403;127.137;-18.773;25.488;204.365
135.000.000;-11.752;120.116;-18.162;22.436;217.491
135.019.531;52.961;101.496;-19.383;12.973;211.691
135.039.063;150.336;72.497;-20.299;0.5952;214.438
135.058.594;259.615;38.919;-21.825;0.4731;222.375
135.078.125;342.033;10.226;-23.352;0.6258;225.733
135.097.656;372.253;-0.2595;-23.657;0.7479;243.437
135.117.188;367.063;0.2900;-21.215;0.5037;281.899
135.136.719;368.895;20.910;-14.499;0.2289;328.297
135.156.250;399.115;42.277;-0.5037;0.2289;373.168
135.175.781;459.249;59.066;0.2289;0.1068;392.705
135.195.313;525.183;68.834;0.6258;-0.1984;371.032
135.214.844;551.435;81.349;10.836;-0.3510;355.159
135.234.375;532.204;103.632;17.857;-0.0458;382.631
135.253.906;502.900;131.410;25.183;0.3816;424.451
135.273.438;477.869;160.714;31.593;0.9005;449.481
135.292.969;437.882;190.934;37.698;11.752;450.397
135.312.500;383.242;218.712;43.498;0.9921;441.850
135.332.031;336.844;240.079;48.077;0.5037;440.629
135.351.563;308.761;254.426;50.519;0.0153;446.429
135.371.094;293.803;264.499;52.045;-0.1679;460.470
135.390.625;281.593;273.657;53.266;0.0153;476.648
135.410.156;273.352;282.814;54.487;0.3205;481.838
135.429.688;283.425;288.919;55.403;0.8700;463.828
135.449.219;315.171;289.530;56.013;15.110;422.009
135.468.750;355.464;284.035;53.571;16.331;360.958
135.488.281;400.641;270.604;46.245;0.9615;278.846
135.507.813;454.976;251.374;35.256;-0.1679;204.365
135.527.344;510.836;231.227;23.657;-14.194;169.261
135.546.875;556.013;212.912;14.194;-25.183;170.482
135.566.406;587.454;196.734;0.7173;-33.120;202.228
135.585.938;617.063;178.419;0.1984;-36.783;261.142
135.605.469;665.598;157.357;-0.0153;-34.646;328.602
135.625.000;730.922;140.568;0.2595;-26.099;375.000
135.644.531;783.120;131.105;11.752;-11.447;383.242
135.664.063;817.002;122.558;22.131;0.4426;379.579
135.683.594;864.927;106.990;29.457;16.941;388.736
135.703.125;929.029;90.201;32.814;25.183;400.031
135.722.656;954.365;87.454;36.477;31.288;405.830
135.742.188;901.252;105.769;45.635;39.530;400.946
135.761.719;797.161;137.515;58.150;52.961;366.453
135.781.250;693.987;171.703;69.444;67.002;311.813
135.800.781;623.168;202.534;78.297;80.128;268.773
135.820.313;571.581;229.090;84.707;94.170;253.205
135.839.844;511.752;252.289;88.370;106.990;266.026
135.859.375;451.007;272.436;88.980;115.537;296.856
135.878.906;428.724;285.867;86.233;117.674;335.012
135.898.438;457.112;287.393;80.128;112.790;366.453
135.917.969;498.626;278.236;71.581;102.106;376.832
135.937.500;523.046;262.973;61.813;87.759;363.400
135.957.031;536.172;246.490;52.350;70.665;336.233
135.976.563;543.193;230.922;44.109;52.045;319.139
135.996.094;542.888;219.017;37.393;33.425;320.665
136.015.625;531.593;212.302;33.120;15.415;323.413
136.035.156;509.005;212.302;31.899;-0.0153;318.223
136.054.688;480.006;215.659;34.341;-12.973;301.740
136.074.219;451.007;219.628;40.446;-19.383;273.657
136.093.750;429.945;220.543;47.772;-16.941;257.173
136.113.281;424.145;218.101;55.403;-0.4426;260.531
136.132.813;432.692;212.912;64.255;16.331;263.889
136.152.344;447.344;204.670;71.581;38.614;258.700
136.171.875;458.333;193.376;74.634;55.708;254.121
136.191.406;459.860;181.471;74.939;65.781;244.353
136.210.938;452.228;172.314;75.549;71.886;206.807
136.230.469;438.797;167.125;77.991;76.465;147.283
136.250.000;421.093;164.988;80.433;81.349;112.790
136.269.531;400.641;165.598;82.570;85.317;133.242
136.289.063;383.547;167.735;85.623;88.370;194.292
136.308.594;376.832;168.346;88.370;90.812;271.215
136.328.125;382.631;166.819;91.117;95.696;341.117
136.347.656;395.757;164.072;94.170;106.685;390.568
136.367.188;408.272;160.714;96.917;119.200;427.198
136.386.719;414.683;156.746;98.443;125.305;458.944
136.406.250;413.767;154.304;99.054;122.253;477.564
136.425.781;405.220;152.778;97.527;109.737;475.122
136.445.313;393.010;152.473;91.728;89.591;444.597
136.464.844;381.716;153.083;82.875;66.697;386.905
136.484.375;374.389;154.609;73.107;45.024;331.044
136.503.906;371.947;155.525;63.950;27.015;294.719
136.523.438;373.779;155.220;56.013;12.057;252.900
136.542.969;377.137;153.083;50.214;0.0763;194.902
136.562.500;379.579;150.031;47.161;-0.4731;143.010
136.582.031;379.579;146.978;48.077;-0.2900;112.485
136.601.563;373.779;145.147;52.045;0.4121;105.159
136.621.094;361.569;144.231;58.761;12.973;119.811
136.640.625;345.391;143.926;64.866;20.910;144.231
136.660.156;328.297;144.231;68.223;26.404;156.746
136.679.688;314.255;145.757;69.139;28.846;137.515
136.699.219;307.540;146.978;68.529;27.320;84.707
136.718.750;308.761;145.452;65.476;18.773;22.131
136.738.281;315.781;143.315;59.676;0.4426;-24.878
