Time;Fp2-F4;F4-C4;C4-P4;P4-O2;C4-A1
53.730.469;-239.774;-189.103;-71.886;-214.744;-248.016
53.750.000;-172.009;-198.565;-76.770;-231.838;-275.183
53.769.531;-161.020;-193.987;-80.128;-243.132;-275.488
53.789.063;-179.335;-182.082;-80.128;-246.795;-264.194
53.808.594;-199.176;-172.314;-77.381;-246.184;-256.868
53.828.125;-218.712;-166.209;-71.886;-244.963;-246.795
53.847.656;-242.827;-159.799;-63.950;-244.048;-215.659
53.867.188;-275.183;-150.641;-54.792;-244.353;-162.546
53.886.719;-314.560;-137.515;-46.551;-246.184;-106.990
53.906.250;-350.580;-121.337;-40.140;-248.016;-63.339
53.925.781;-370.116;-106.685;-35.256;-248.932;-45.330
53.945.313;-364.011;-97.833;-30.372;-247.100;-59.066
53.964.844;-336.844;-95.085;-27.015;-239.774;-79.212
53.984.375;-308.150;-94.780;-26.099;-227.564;-84.096
54.003.906;-288.004;-93.559;-26.709;-212.607;-88.065
54.023.438;-258.700;-91.117;-27.015;-197.650;-101.190
54.042.969;-213.217;-91.117;-27.625;-185.134;-106.685
54.062.500;-181.777;-92.643;-29.457;-173.840;-92.949
54.082.031;-182.082;-91.422;-30.372;-160.104;-85.928
54.101.563;-203.144;-85.928;-31.593;-146.062;-109.432
54.121.094;-232.448;-78.297;-32.509;-134.463;-131.410
54.140.625;-263.278;-70.971;-32.814;-122.863;-116.453
54.160.156;-288.309;-65.781;-31.593;-110.348;-85.012
54.179.688;-286.172;-64.255;-30.678;-100.580;-65.476
54.199.219;-251.984;-65.781;-31.288;-95.391;-59.066
54.218.750;-219.933;-68.529;-32.814;-91.117;-61.813
54.238.281;-211.691;-72.802;-33.730;-84.707;-68.834
54.257.813;-211.081;-77.381;-33.425;-77.076;-69.750
54.277.344;-200.397;-83.181;-32.204;-69.139;-63.034
54.296.875;-181.166;-90.201;-31.899;-62.729;-55.403
54.316.406;-168.040;-95.391;-33.120;-58.761;-52.350
54.335.938;-163.767;-98.138;-33.730;-55.708;-59.982
54.355.469;-160.104;-100.275;-33.425;-53.877;-78.907
54.375.000;-161.630;-99.664;-32.509;-51.740;-102.106
54.394.531;-175.672;-94.780;-32.204;-49.908;-123.474
54.414.063;-190.018;-89.286;-32.204;-52.656;-155.830
54.433.594;-193.681;-85.928;-32.814;-61.813;-208.639
54.453.125;-193.681;-83.486;-34.341;-73.413;-251.374
54.472.656;-191.239;-81.349;-35.562;-81.349;-244.963
54.492.188;-181.777;-78.297;-35.256;-79.823;-191.850
54.511.719;-171.398;-74.328;-33.120;-70.360;-132.631
54.531.250;-158.883;-70.665;-30.678;-59.371;-98.443
54.550.781;-117.979;-69.750;-28.541;-49.603;-90.201
54.570.313;-49.298;-74.023;-27.320;-43.803;-108.822
54.589.844;-10.531;-79.518;-29.151;-42.888;-161.020
54.609.375;-38.309;-78.297;-30.678;-42.277;-235.195
54.628.906;-102.106;-69.139;-30.067;-38.004;-304.792
54.648.438;-158.272;-58.150;-29.762;-34.035;-335.012
54.667.969;-206.197;-48.382;-31.593;-32.814;-294.109
54.687.500;-256.563;-41.667;-34.646;-31.899;-187.576
54.707.031;-305.098;-38.004;-39.225;-29.457;-65.171
54.726.563;-349.359;-35.256;-44.109;-22.741;34.035
54.746.094;-378.053;-33.425;-46.856;-0.8700;114.621
54.765.625;-365.232;-34.646;-48.382;0.7784;184.219
54.785.156;-321.581;-36.477;-50.214;20.299;254.426
54.804.688;-296.856;-36.172;-50.824;27.625;320.971
54.824.219;-299.603;-34.341;-49.298;34.035;354.243
54.843.750;-298.077;-36.477;-48.077;38.614;346.917
54.863.281;-283.120;-44.109;-52.045;36.783;303.571
54.882.813;-267.857;-53.877;-61.203;27.625;225.427
54.902.344;-251.679;-65.171;-72.192;13.278;129.884
54.921.875;-210.775;-82.265;-83.181;-0.2900;34.951
54.941.406;-135.073;-104.853;-93.864;-18.773;-43.498
54.960.938;-70.665;-121.032;-100.885;-29.457;-90.201
54.980.469;-62.424;-123.168;-102.411;-33.425;-106.380
55.000.000;-85.012;-114.316;-100.580;-33.120;-109.127
55.019.531;-96.612;-102.411;-97.833;-30.678;-104.548
55.039.063;-111.874;-92.643;-94.780;-25.183;-81.349
55.058.594;-161.935;-84.402;-89.896;-15.415;-29.457
55.078.125;-232.143;-75.855;-81.960;-0.1068;38.919
55.097.656;-292.277;-67.613;-73.413;14.194;97.833
55.117.188;-335.012;-60.287;-64.560;27.930;121.947
55.136.719;-371.642;-52.656;-55.708;36.783;106.990
55.156.250;-417.125;-42.582;-45.635;41.056;80.128
55.175.781;-468.712;-30.678;-35.256;41.667;64.866
55.195.313;-510.531;-19.994;-26.709;41.056;60.897
55.214.844;-530.067;-13.584;-21.520;43.498;65.781
55.234.375;-522.741;-13.889;-19.383;48.382;69.444
55.253.906;-492.216;-19.689;-19.994;54.182;62.424
55.273.438;-451.313;-30.067;-23.352;62.118;45.330
55.292.969;-414.988;-42.277;-28.541;70.360;0.8089
55.312.500;-390.873;-53.877;-34.341;76.770;-47.466
55.332.031;-383.852;-63.034;-38.004;81.654;-86.538
55.351.563;-395.452;-69.444;-38.004;87.149;-82.570
55.371.094;-418.040;-74.939;-33.730;91.117;-48.382
55.390.625;-439.713;-83.486;-28.236;92.033;-0.8700
55.410.156;-454.670;-95.391;-23.657;89.896;20.604
55.429.688;-461.996;-107.295;-21.215;85.012;40.446
55.449.219;-462.607;-117.674;-20.604;75.244;48.077
55.468.750;-457.723;-126.832;-21.215;61.203;39.530
55.488.281;-450.092;-135.379;-24.573;44.719;31.899
55.507.813;-447.039;-143.010;-30.372;27.320;39.835
55.527.344;-454.976;-148.504;-34.646;12.973;52.045
55.546.875;-478.785;-150.031;-33.120;0.6563;58.455
55.566.406;-514.194;-148.810;-26.404;0.7173;60.287
55.585.938;-548.687;-146.978;-19.078;11.752;56.929
55.605.469;-572.497;-146.062;-13.889;21.520;41.056
55.625.000;-583.791;-146.673;-10.836;34.035;15.720
55.644.531;-581.960;-149.725;-10.836;41.972;-15.110
55.664.063;-568.223;-155.220;-14.805;42.888;-46.856
55.683.594;-547.466;-161.020;-20.299;38.614;-70.360
55.703.125;-527.015;-169.567;-27.625;29.457;-87.454
55.722.656;-508.089;-181.166;-37.698;16.636;-94.780
55.742.188;-494.963;-193.681;-48.077;0.5342;-75.549
55.761.719;-501.679;-201.923;-53.266;-0.0458;-42.888
55.781.250;-534.341;-201.618;-51.435;-0.3816;-28.541
55.800.781;-580.128;-194.597;-45.330;-0.5647;-25.183
55.820.313;-618.284;-188.187;-36.477;-0.1984;-11.752
55.839.844;-634.463;-188.492;-27.320;0.5647;0.0458
55.859.375;-624.695;-193.987;-21.520;14.499;-0.1984
55.878.906;-599.359;-195.818;-16.941;21.825;-20.604
55.898.438;-575.244;-187.882;-11.142;27.015;-49.603
55.917.969;-562.729;-174.451;-0.6563;30.067;-84.402
55.937.500;-554.487;-169.567;-11.142;28.236;-121.337
55.957.031;-543.193;-178.114;-28.541;19.078;-144.536
55.976.563;-538.919;-184.219;-48.687;0.6563;-142.399
55.996.094;-550.519;-177.808;-60.592;-0.0763;-118.284
56.015.625;-565.781;-166.514;-63.034;-0.1679;-80.128
56.035.156;-564.560;-163.767;-65.781;-0.3205;-66.392
56.054.688;-547.161;-173.840;-71.581;-0.9615;-117.979
56.074.219;-532.509;-182.387;-72.497;-14.805;-193.376
56.093.750;-521.520;-183.303;-64.255;-13.889;-225.122
56.113.281;-482.448;-190.629;-58.150;-11.447;-214.133
56.132.813;-400.336;-221.764;-67.002;-17.552;-205.891
56.152.344;-305.403;-267.552;-90.812;-36.477;-232.448
56.171.875;-247.100;-297.466;-113.095;-58.761;-278.236
56.191.406;-255.342;-299.298;-117.979;-69.139;-293.803
56.210.938;-310.287;-273.657;-99.969;-59.982;-237.943
56.230.469;-378.968;-227.869;-66.392;-36.477;-122.863
56.250.000;-442.155;-178.419;-30.067;-0.9921;-0.6563
56.269.531;-486.416;-135.684;0.2595;12.057;73.718
56.289.063;-506.258;-108.822;26.404;24.573;115.232
56.308.594;-505.342;-99.359;38.919;26.709;128.663
56.328.125;-481.227;-94.170;45.330;22.741;132.021
56.347.656;-433.303;-90.507;46.856;17.552;128.358
56.367.188;-378.663;-97.222;42.277;11.447;115.232
56.386.719;-324.939;-114.011;32.204;0.4121;95.085
56.406.250;-256.868;-135.684;17.857;-0.7173;53.571
56.425.781;-169.567;-157.662;-0.2289;-25.488;-14.499
56.445.313;-84.096;-175.977;-27.930;-49.298;-87.149
56.464.844;-16.026;-190.934;-54.487;-74.328;-140.568
56.484.375;41.667;-209.860;-79.212;-97.527;-168.346
56.503.906;107.601;-240.385;-108.211;-121.032;-189.408
56.523.438;163.156;-264.805;-133.242;-139.652;-208.944
56.542.969;152.473;-257.173;-137.210;-141.484;-207.723
56.562.500;77.381;-219.628;-116.758;-127.137;-173.535
56.582.031;23.352;-178.724;-88.065;-110.653;-125.611
56.601.563;41.972;-157.967;-76.770;-104.548;-126.526
56.621.094;81.349;-145.757;-78.297;-99.664;-161.020
56.640.625;81.044;-122.558;-63.339;-74.939;-131.716
56.660.156;72.802;-103.632;-32.509;-36.172;-51.740
56.679.688;172.619;-112.485;-0.8394;-0.1679;12.973
56.699.219;411.325;-148.810;0.1068;23.046;64.560
56.718.750;627.137;-181.777;0.8394;41.972;117.979
56.738.281;668.651;-185.134;20.604;56.013;168.651
56.757.813;561.813;-168.346;30.067;62.118;195.818
56.777.344;412.241;-138.431;35.867;59.982;188.797
56.796.875;289.225;-106.990;37.393;51.435;155.220
56.816.406;209.249;-100.275;30.678;37.393;103.022
56.835.938;155.525;-107.601;24.878;24.573;62.424
56.855.469;104.243;-98.138;30.983;20.604;59.982
56.875.000;56.013;-72.497;46.551;25.488;78.297
56.894.531;33.730;-47.161;63.034;34.035;92.338
56.914.063;42.582;-28.541;74.939;38.614;89.896
56.933.594;65.476;-21.215;77.381;32.204;55.403
56.953.125;114.927;-34.341;63.034;14.194;-11.447
56.972.656;204.976;-62.118;33.425;-0.7173;-78.297
56.992.188;293.498;-87.454;0.0153;-24.267;-107.601
57.011.719;338.370;-96.612;-19.689;-36.477;-94.475
57.031.250;338.370;-77.686;-16.636;-44.414;-46.551
57.050.781;341.728;-48.993;0.4426;-40.446;23.046
57.070.313;418.956;-46.856;27.320;-23.352;83.486
57.089.844;572.192;-72.497;40.751;-0.3205;108.516
57.109.375;689.713;-96.612;51.435;16.026;102.106
57.128.906;659.799;-92.949;69.444;33.730;85.928
57.148.438;529.762;-57.234;92.949;41.972;79.518
57.167.969;428.724;-0.8700;112.790;34.646;88.065
57.187.500;433.608;20.604;117.979;14.194;98.138
57.207.031;544.414;17.552;106.380;-12.668;99.664
57.226.563;691.239;-12.973;78.907;-41.056;81.960
57.246.094;781.899;-59.371;37.088;-65.171;31.899
57.265.625;744.353;-80.739;0.4121;-71.886;-16.636
57.285.156;578.907;-54.182;0.1374;-60.897;-0.5037
57.304.688;373.779;-0.9615;10.836;-55.403;56.319
57.324.219;221.154;27.015;13.889;-66.087;121.337
57.343.750;153.694;51.740;23.046;-74.023;173.840
57.363.281;145.452;53.571;45.330;-69.139;209.860
57.382.813;151.252;41.361;71.581;-58.761;228.785
57.402.344;150.641;38.614;97.527;-45.330;249.847
57.421.875;143.620;50.519;120.726;-27.320;291.056
57.441.406;119.811;73.413;134.463;-16.026;335.623
57.460.938;76.160;103.632;136.294;-17.247;358.517
57.480.469;29.457;132.937;137.210;-19.078;380.800
57.500.000;-0.4426;148.810;143.315;-0.9005;417.735
57.519.531;-15.415;143.620;149.725;10.836;419.261
57.539.063;-0.2595;128.358;153.999;33.425;381.105
57.558.594;33.425;112.179;157.967;52.045;368.895
57.578.125;99.969;90.507;158.883;63.645;392.705
57.597.656;179.640;68.529;158.272;72.802;426.282
57.617.188;233.059;56.624;161.630;87.149;462.302
57.636.719;246.795;55.708;166.819;103.632;489.164
57.656.250;238.858;63.034;165.598;110.348;489.164
57.675.781;233.974;69.750;152.473;100.580;456.502
57.695.313;234.280;79.823;137.821;85.928;432.692
57.714.844;229.396;98.748;133.242;81.654;444.597
57.734.375;225.733;114.316;131.105;81.044;458.333
57.753.906;229.396;124.695;123.779;72.497;451.618
57.773.438;243.742;139.042;115.842;57.845;429.640
57.792.969;270.910;155.830;112.485;44.414;421.398
57.812.500;289.835;174.756;118.895;39.225;455.281
57.832.031;285.256;190.018;135.989;43.803;508.700
57.851.563;265.720;188.797;153.694;52.961;549.603
57.871.094;247.711;170.482;163.767;58.455;583.486
57.890.625;250.153;141.789;165.293;57.234;613.095
57.910.156;282.204;110.043;160.714;52.350;623.168
57.929.688;321.276;71.886;149.115;46.856;593.254
57.949.219;335.623;27.015;128.968;40.446;514.194
57.968.750;333.486;-0.6258;109.432;36.783;410.714
57.988.281;343.559;-18.162;98.443;38.614;311.203
58.007.813;347.527;-12.057;94.475;45.024;214.438
58.027.344;316.087;10.836;94.475;52.350;115.537
58.046.875;265.720;43.498;95.085;56.624;30.372
58.066.406;221.764;75.244;92.033;53.266;-19.383
58.085.938;198.871;102.717;79.212;40.446;-38.919
58.105.469;189.408;124.695;62.424;25.488;-49.603
58.125.000;166.819;142.705;58.761;22.741;-45.024
58.144.531;133.242;156.136;70.971;33.425;-14.499
58.164.063;107.601;160.409;85.623;49.298;30.372
58.183.594;94.170;158.578;97.222;67.002;95.085
58.203.125;101.801;159.799;109.432;85.623;179.029
58.222.656;125.000;165.293;121.947;99.969;248.626
58.242.188;137.515;167.125;127.747;103.938;293.193
58.261.719;140.873;163.767;124.695;97.833;324.634
58.281.250;143.926;164.072;119.505;90.201;345.391
58.300.781;145.757;171.398;117.979;88.065;354.548
58.320.313;155.830;178.419;119.200;92.338;350.275
58.339.844;180.556;169.872;111.264;96.001;335.317
58.359.375;208.944;139.957;86.844;90.507;309.066
58.378.906;226.648;114.621;61.813;82.570;286.783
58.398.438;222.375;113.095;49.298;81.654;288.614
58.417.969;214.438;107.906;40.140;82.570;287.698
58.437.500;241.300;72.192;18.773;74.939;246.795
58.457.031;298.077;20.910;-12.668;60.287;173.230
58.476.563;330.739;-0.3510;-35.867;48.993;105.464
58.496.094;319.444;0.9310;-37.393;48.687;75.244
58.515.625;291.972;45.024;-23.352;56.624;88.980
58.535.156;259.615;100.580;0.0458;69.750;131.105
58.554.688;219.017;166.209;35.256;89.591;177.503
58.574.219;177.198;225.122;75.855;111.264;217.186
58.593.750;146.062;266.636;110.958;127.442;251.374
58.613.281;126.221;281.899;135.379;136.294;282.509
58.632.813;113.095;264.499;146.062;137.515;313.339
58.652.344;101.190;227.259;143.315;129.884;355.769
58.671.875;83.181;201.923;136.905;118.895;422.619
58.691.406;61.508;198.565;133.852;110.348;499.542
58.710.938;47.772;201.007;129.274;102.106;558.455
58.730.469;46.856;201.618;121.642;96.001;605.769
58.750.000;48.687;203.449;115.842;96.612;645.757
58.769.531;40.751;214.133;118.590;104.243;675.672
58.789.063;18.162;233.669;130.495;117.369;711.386
58.808.594;-0.8089;247.711;144.841;130.800;742.521
58.828.125;-23.657;250.153;153.694;136.600;744.353
58.847.656;-19.689;251.068;156.136;133.547;711.996
58.867.188;11.447;244.353;153.388;127.442;650.336
58.886.719;73.718;216.575;145.452;123.779;579.212
58.906.250;132.326;189.713;139.347;124.695;530.067
58.925.781;150.641;183.303;136.294;125.305;505.342
58.945.313;175.672;169.872;119.505;115.232;471.459
58.964.844;256.258;133.852;81.654;94.170;414.988
58.984.375;330.739;97.527;43.803;78.297;354.548
59.003.906;329.518;84.096;30.678;78.297;311.203
59.023.438;269.078;98.748;42.888;90.812;291.361
59.042.969;200.702;111.569;60.592;108.211;277.625
59.062.500;145.452;106.074;70.055;128.358;261.752
59.082.031;96.612;104.548;77.076;150.031;239.469
59.101.563;61.203;115.232;88.980;171.703;213.217
59.121.094;62.118;123.474;103.632;190.629;197.650
59.140.625;117.979;112.485;105.159;196.123;176.893
59.160.156;193.987;94.780;92.949;185.134;149.725
59.179.688;211.996;99.359;82.570;166.819;155.525
59.199.219;151.557;116.148;76.465;148.504;203.144
59.218.750;62.118;128.663;72.802;136.600;278.236
59.238.281;-12.363;142.094;80.128;139.652;361.264
59.257.813;-73.413;151.862;97.527;151.252;429.945
59.277.344;-130.800;155.830;112.790;158.883;480.006
59.296.875;-168.956;161.630;120.726;158.883;505.037
59.316.406;-158.883;161.020;121.032;151.862;507.173
59.335.938;-106.074;148.199;116.148;139.042;519.383
59.355.469;-58.761;141.178;112.485;126.832;559.371
59.375.000;-0.5647;137.821;104.853;116.453;610.958
59.394.531;156.746;107.295;81.349;96.917;629.273
59.414.063;465.965;42.277;45.635;65.781;587.149
59.433.594;819.750;-22.131;12.668;36.783;520.910
59.453.125;1.057.845;-52.350;-0.8700;21.215;467.796
59.472.656;1.061.203;-37.698;-14.805;17.247;409.493
59.492.188;844.170;11.142;-0.0153;21.825;340.201
59.511.719;524.878;67.613;30.983;35.256;281.899
59.531.250;227.259;99.054;63.339;54.792;236.416
59.550.781;30.678;96.001;81.654;74.023;198.871
59.570.313;-88.065;81.960;83.486;85.012;166.209
59.589.844;-207.112;89.896;82.265;87.149;153.388
59.609.375;-332.875;124.389;88.370;86.844;172.619
59.628.906;-408.883;169.261;99.969;85.928;202.534
59.648.438;-406.136;206.807;110.043;85.317;222.375
59.667.969;-358.822;228.175;111.874;82.875;239.774
59.687.500;-302.656;244.963;110.043;78.602;268.162
59.707.031;-216.575;266.941;111.569;77.076;324.328
59.726.563;-104.548;288.919;115.537;80.739;404.915
59.746.094;-10.836;301.740;117.979;82.265;445.208
59.765.625;68.223;298.382;119.200;75.549;413.462
59.785.156;157.967;273.352;114.316;61.203;330.739
59.804.688;253.205;231.838;93.559;40.446;209.554
59.824.219;328.907;192.460;63.339;16.636;87.759
59.843.750;355.769;159.493;45.024;0.1984;17.552
59.863.281;339.286;133.242;44.109;-0.6868;-0.2900
59.882.813;307.845;133.242;45.940;-30.372;-39.530
59.902.344;259.921;173.840;47.161;-65.476;-104.243
59.921.875;169.261;243.742;59.982;-80.128;-92.338
59.941.406;45.330;306.319;87.759;-56.624;44.414
59.960.938;-32.204;327.076;117.674;-0.9005;198.260
59.980.469;-33.120;322.192;141.484;38.919;281.593
60.000.000;-47.161;333.486;158.578;72.802;290.446
60.019.531;-106.074;359.127;163.462;88.065;224.817
60.039.063;-147.283;374.389;154.609;90.507;103.327
60.058.594;-137.210;375.611;136.905;85.623;-32.814
60.078.125;-82.570;373.779;119.200;73.413;-139.347
60.097.656;-11.142;374.389;106.685;59.371;-174.145
60.117.188;41.667;365.842;101.496;52.961;-128.663
60.136.719;64.255;343.864;100.580;55.708;-36.783
60.156.250;72.192;323.718;101.190;56.929;42.888
60.175.781;83.181;320.360;101.190;50.519;67.918
60.195.313;92.643;333.181;101.801;41.972;52.961
60.214.844;86.844;345.085;108.822;41.361;38.614
60.234.375;73.107;344.475;125.916;54.792;45.330
60.253.906;67.308;338.980;153.083;80.739;88.065
60.273.438;74.023;335.623;182.387;114.316;155.220
60.292.969;90.201;331.960;202.534;146.062;208.333
60.312.500;116.758;327.381;209.554;161.935;219.017
60.332.031;152.473;321.886;202.839;154.304;175.366
60.351.563;185.440;313.950;181.471;126.221;99.969
60.371.094;196.123;309.371;151.557;85.012;37.088
60.390.625;169.872;315.476;125.000;44.719;0.6563
60.410.156;119.811;327.991;104.853;13.889;0.3816
60.429.688;86.538;331.349;85.928;-0.9005;15.110
60.449.219;99.664;320.665;66.392;-27.320;26.709
60.468.750;150.336;298.993;49.603;-41.972;18.468
60.488.281;206.502;275.183;40.751;-56.929;-31.899
60.507.813;242.827;267.552;45.635;-70.971;-111.569
60.527.344;245.269;280.372;60.287;-76.770;-163.767
60.546.875;215.659;298.687;72.802;-71.581;-157.051
60.566.406;175.061;312.729;78.602;-64.255;-122.253
60.585.938;139.957;322.802;77.686;-63.950;-103.632
60.605.469;106.380;329.212;75.549;-65.171;-98.138
60.625.000;73.107;329.518;76.160;-62.118;-74.939
60.644.531;62.729;317.613;72.802;-66.392;-47.466
60.664.063;87.454;298.077;68.223;-81.654;-59.066
60.683.594;122.253;288.309;82.265;-91.422;-114.621
60.703.125;143.620;284.341;107.601;-82.570;-173.535
60.722.656;151.557;267.247;118.284;-56.929;-190.324
60.742.188;147.894;244.963;114.621;-22.131;-161.020
60.761.719;134.463;232.448;112.485;14.499;-114.621
60.781.250;120.116;229.396;115.537;51.435;-83.486
60.800.781;109.127;236.416;121.032;86.233;-79.823
60.820.313;97.527;253.816;125.916;114.927;-86.844
60.839.844;85.012;268.162;124.695;134.768;-87.149
60.859.375;76.160;271.520;115.232;143.010;-79.823
60.878.906;70.971;273.962;102.106;137.210;-77.076
60.898.438;71.886;278.236;88.370;121.947;-85.012
60.917.969;83.791;277.320;75.549;107.906;-111.569
60.937.500;104.853;278.541;72.497;100.885;-171.703
60.957.031;119.200;293.193;85.928;100.580;-232.753
60.976.563;107.295;315.476;109.127;107.601;-239.774
60.996.094;79.518;335.012;127.747;115.842;-203.449
61.015.625;64.255;345.696;128.358;113.706;-173.230
61.035.156;66.087;339.896;111.264;103.327;-156.441
61.054.688;72.497;320.665;89.286;94.170;-131.716
61.074.219;75.244;305.708;72.802;88.675;-99.359
61.093.750;72.497;300.824;66.697;84.096;-75.855
61.113.281;64.866;297.466;66.697;80.739;-67.308
61.132.813;52.350;288.614;63.950;80.433;-67.613
61.152.344;33.120;274.573;54.182;79.518;-76.770
61.171.875;12.973;260.226;42.277;74.939;-97.222
61.191.406;0.2900;251.984;32.814;66.087;-124.695
61.210.938;0.3205;249.847;26.099;53.571;-153.083
61.230.469;0.0153;249.847;25.794;44.719;-165.598
61.250.000;-0.8394;249.542;33.730;45.024;-152.167
61.269.531;-0.1374;244.353;44.414;40.140;-139.042
61.289.063;41.361;242.521;48.993;12.363;-164.988
61.308.594;106.990;258.089;46.245;-28.846;-220.543
61.328.125;151.557;269.383;38.004;-48.077;-240.385
61.347.656;154.915;249.237;25.488;-28.541;-201.007
61.367.188;130.495;219.322;19.689;0.3816;-141.789
61.386.719;97.222;208.028;30.678;34.341;-78.297
61.406.250;71.886;212.302;56.319;72.497;-0.9921
61.425.781;52.656;219.933;80.128;113.706;40.140
61.445.313;19.689;228.785;88.065;140.873;71.276
61.464.844;-34.646;239.164;86.538;151.862;118.284
61.484.375;-88.980;245.879;85.623;147.283;171.703
61.503.906;-112.790;245.574;80.739;125.000;182.998
61.523.438;-104.853;240.690;65.476;91.422;143.010
61.542.969;-81.044;235.501;44.109;56.013;65.781
61.562.500;-47.161;234.280;25.183;21.520;-50.519
61.582.031;-0.0763;241.300;13.584;-15.720;-195.513
61.601.563;43.193;255.037;10.226;-55.098;-318.529
61.621.094;57.234;267.552;12.668;-81.960;-365.842
61.640.625;36.172;266.941;21.215;-82.570;-339.896
61.660.156;0.0763;252.900;36.783;-54.182;-274.267
61.679.688;-31.288;229.090;51.435;-0.9005;-195.818
61.699.219;-47.772;193.376;53.877;25.488;-149.420
61.718.750;-45.635;153.999;39.225;32.204;-170.482
61.738.281;-49.908;127.442;19.078;19.994;-221.154
61.757.813;-73.107;116.148;0.5952;0.2900;-251.984
61.777.344;-102.106;114.927;-0.0763;-18.773;-279.457
61.796.875;-128.663;126.221;-0.4121;-41.667;-320.055
61.816.406;-163.767;139.042;-0.8089;-52.961;-327.991
61.835.938;-214.438;134.158;-17.552;-39.530;-275.183
61.855.469;-270.910;110.348;-31.288;-0.8089;-191.850
61.875.000;-318.529;77.686;-45.635;26.099;-100.580
61.894.531;-335.623;42.582;-59.982;52.045;-12.668
61.914.063;-314.560;0.5342;-79.823;56.929;33.120
61.933.594;-290.446;-19.078;-97.527;47.161;44.109
61.953.125;-294.109;-20.604;-98.748;37.088;76.770
61.972.656;-273.352;-25.488;-91.422;21.825;108.211
61.992.188;-190.324;-46.856;-85.928;-0.8089;70.055
62.011.719;-136.294;-56.013;-71.581;-39.835;-15.720
62.031.250;-182.387;-41.361;-48.077;-55.098;-78.297
62.050.781;-249.847;-23.962;-40.751;-63.034;-122.863
62.070.313;-256.868;-20.910;-56.624;-72.192;-181.166
62.089.844;-233.669;-34.951;-72.192;-73.718;-230.922
62.109.375;-189.713;-61.813;-78.297;-73.413;-282.814
62.128.906;-93.254;-90.507;-82.265;-87.759;-372.558
62.148.438;-12.668;-109.737;-82.265;-103.327;-457.112
62.167.969;-47.466;-110.348;-69.444;-96.001;-460.775
62.187.500;-182.692;-94.475;-49.298;-67.308;-389.957
62.207.031;-335.623;-80.433;-38.614;-35.256;-318.223
62.226.563;-446.734;-73.413;-39.225;-11.752;-296.245
62.246.094;-482.143;-63.339;-37.088;-0.1984;-331.654
62.265.625;-424.451;-56.319;-31.593;-0.6258;-400.336
62.285.156;-317.308;-61.813;-33.730;-12.973;-457.723
62.304.688;-233.059;-75.244;-48.382;-0.9921;-488.858
62.324.219;-161.630;-89.591;-70.055;-0.4426;-520.910
62.343.750;-72.802;-96.612;-86.844;-0.0763;-558.761
62.363.281;-24.573;-91.728;-92.033;0.6868;-568.223
62.382.813;-48.687;-85.928;-96.001;12.973;-531.593
62.402.344;-106.380;-84.402;-102.717;0.6258;-485.501
62.421.875;-152.473;-78.907;-98.748;-12.668;-472.680
62.441.406;-147.894;-75.244;-83.181;-30.372;-477.259
62.460.938;-107.601;-80.433;-65.476;-32.814;-445.513
62.480.469;-93.254;-81.044;-48.993;-24.573;-366.148
62.500.000;-122.558;-73.718;-34.951;-19.078;-287.088
62.519.531;-141.178;-72.802;-22.436;-19.689;-253.205
62.539.063;-103.938;-78.602;-0.9615;-28.846;-269.383
62.558.594;-40.751;-76.160;-0.0153;-49.908;-324.328
62.578.125;-0.1374;-57.845;0.1679;-73.107;-388.736
62.597.656;-0.2289;-27.625;0.5647;-80.739;-425.061
62.617.188;-20.604;-0.0763;21.520;-69.139;-417.125
62.636.719;-22.436;0.4121;35.562;-49.298;-376.526
62.656.250;0.5342;-12.668;32.204;-30.678;-338.980
62.675.781;93.559;-39.835;13.584;-16.331;-332.265
62.695.313;227.564;-68.529;-11.447;-0.6563;-359.127
62.714.844;311.813;-99.969;-35.562;-0.0763;-401.557
62.734.375;311.813;-130.189;-53.571;0.2595;-427.198
62.753.906;260.531;-141.178;-66.697;0.9615;-403.694
62.773.438;172.314;-125.611;-76.160;27.015;-326.465
62.792.969;67.002;-95.696;-77.381;51.740;-227.259
62.812.500;-25.183;-64.866;-75.549;73.107;-143.620
62.832.031;-105.769;-38.614;-76.160;84.402;-75.244
62.851.563;-164.072;-25.794;-86.233;76.465;-40.751
62.871.094;-178.419;-22.131;-110.958;42.582;-88.370
62.890.625;-187.576;-0.2289;-125.916;0.4731;-163.462
62.910.156;-220.238;37.088;-107.601;-13.889;-172.009
62.929.688;-209.554;63.950;-73.413;-23.046;-141.789
62.949.219;-107.906;55.708;-51.129;-40.140;-154.304
62.968.750;26.709;30.372;-37.698;-66.697;-211.081
62.988.281;143.010;12.668;-23.046;-92.338;-259.615
63.007.813;252.289;0.1068;-11.142;-101.190;-272.131
63.027.344;342.033;-0.8700;-0.4426;-92.949;-263.584
63.046.875;383.852;-12.057;0.1068;-80.739;-260.226
63.066.406;392.399;-10.836;10.226;-70.055;-267.247
63.085.938;375.916;-0.2900;23.962;-60.592;-279.762
63.105.469;318.834;14.194;33.425;-52.656;-287.088
63.125.000;221.154;35.867;35.256;-35.256;-281.899
63.144.531;110.348;60.287;41.056;0.0763;-270.910
63.164.063;10.531;81.044;49.908;44.414;-273.657
63.183.594;-70.665;85.317;48.077;78.602;-292.277
63.203.125;-113.400;70.055;33.730;96.306;-303.571
63.222.656;-96.001;45.940;14.499;95.085;-309.066
63.242.188;-30.067;33.425;-0.2595;73.107;-336.844
