Time;Fp2-F4;F4-C4;C4-P4;P4-O2;C4-A1
280.507.813;-161.020;-47.161;-64.255;-70.971;36.477
280.527.344;-162.851;-47.466;-61.508;-66.392;0.4121
280.546.875;-176.893;-44.719;-56.624;-57.234;-0.8700
280.566.406;-189.103;-42.277;-50.519;-42.888;-16.941
280.585.938;-187.882;-40.446;-42.582;-20.910;-37.698
280.605.469;-166.514;-39.835;-34.035;0.6258;-73.107
280.625.000;-136.294;-39.530;-27.015;29.762;-107.601
280.644.531;-113.706;-38.309;-24.267;41.361;-112.179
280.664.063;-101.496;-36.172;-23.352;44.719;-81.349
280.683.594;-95.391;-34.646;-22.131;45.635;-24.267
280.703.125;-94.475;-34.035;-21.520;44.414;48.993
280.722.656;-93.864;-34.341;-22.741;39.225;121.337
280.742.188;-91.117;-34.035;-26.404;29.151;178.419
280.761.719;-91.117;-31.288;-30.983;18.468;210.470
280.781.250;-90.812;-24.878;-31.288;18.773;204.365
280.800.781;-85.317;-16.331;-23.352;35.867;162.851
280.820.313;-74.023;-10.531;-12.057;58.150;103.327
280.839.844;-45.635;-14.194;-0.6258;65.781;47.466
280.859.375;-0.2289;-25.183;-0.7479;57.845;0.5037
280.878.906;33.730;-33.120;-0.4731;58.761;-33.120
280.898.438;40.140;-32.204;0.5952;80.433;-69.444
280.917.969;0.9005;-27.015;15.415;97.833;-81.960
280.937.500;-31.288;-26.709;12.973;84.096;-51.129
280.957.031;-53.266;-33.120;0.1068;47.772;14.805
280.976.563;-62.729;-41.667;-11.447;10.531;91.117
280.996.094;-67.918;-46.551;-21.520;-17.247;150.031
281.015.625;-69.139;-46.551;-27.015;-31.593;176.282
281.035.156;-72.497;-41.972;-27.015;-27.930;183.608
281.054.688;-75.549;-33.425;-21.215;-0.8089;187.271
281.074.219;-67.308;-22.741;-10.836;21.215;179.945
281.093.750;-56.624;-12.668;-0.1068;47.466;152.473
281.113.281;-59.371;-0.7479;0.2289;55.708;112.790
281.132.813;-56.624;-10.226;-0.1679;44.109;71.581
281.152.344;-28.541;-23.352;-10.531;22.436;30.678
281.171.875;12.363;-44.414;-19.994;-0.0458;-15.720
281.191.406;56.319;-67.002;-28.236;-22.131;-81.960
281.210.938;99.664;-85.623;-33.730;-38.919;-169.567
281.230.469;125.611;-95.085;-35.867;-47.161;-241.606
281.250.000;119.811;-92.643;-34.035;-44.414;-250.458
281.269.531;90.201;-81.044;-28.236;-30.983;-194.597
281.289.063;59.371;-68.223;-21.825;-13.278;-119.811
281.308.594;47.466;-60.592;-17.247;0.2289;-59.982
281.328.125;55.403;-54.182;-12.363;14.194;-12.057
281.347.656;61.813;-43.498;-0.5952;19.383;33.425
281.367.188;56.624;-29.457;-0.0763;16.636;74.328
281.386.719;40.446;-12.973;0.2900;0.9615;102.106
281.406.250;18.468;0.0458;0.4731;0.0153;111.874
281.425.781;0.3510;0.5647;0.3205;-13.278;107.601
281.445.313;11.447;0.3205;-0.0458;-29.762;91.728
281.464.844;40.140;0.0458;-0.4426;-45.024;67.613
281.484.375;61.203;0.3510;-0.5647;-54.487;43.193
281.503.906;59.982;12.668;-0.2595;-56.319;0.9005
281.523.438;41.972;25.488;0.4731;-50.519;-37.088
281.542.969;11.142;41.361;16.636;-35.867;-66.087
281.562.500;-17.857;55.403;29.762;-16.331;-66.392
281.582.031;-35.562;62.424;40.751;0.0458;-50.214
281.601.563;-50.824;63.950;47.466;0.8700;-22.436
281.621.094;-61.813;61.508;48.077;0.5647;0.3510
281.640.625;-52.656;56.319;44.719;-0.4121;19.994
281.660.156;-17.857;48.993;40.446;-14.499;33.425
281.679.688;41.667;36.477;35.867;-20.604;33.120
281.699.219;120.116;15.110;29.762;-21.215;11.752
281.718.750;204.670;-12.057;23.046;-16.636;-15.720
281.738.281;261.142;-33.730;19.078;-0.6563;-33.425
281.757.813;247.711;-38.309;21.520;0.8089;-30.983
281.777.344;176.587;-26.404;27.930;22.131;-0.8700
281.796.875;89.286;-0.7173;32.204;26.099;21.520
281.816.406;0.3510;13.278;32.204;15.720;46.245
281.835.938;-73.413;34.341;30.983;-0.0458;58.150
281.855.469;-134.158;55.708;30.372;-17.857;63.339
281.875.000;-164.683;72.497;30.372;-35.256;65.476
281.894.531;-154.609;76.465;29.151;-47.161;59.982
281.914.063;-116.758;66.087;26.099;-51.129;43.803
281.933.594;-73.107;51.740;23.657;-45.635;22.131
281.953.125;-40.751;47.161;25.794;-27.015;12.057
281.972.656;-18.162;52.045;32.509;0.0763;22.131
281.992.188;0.8394;56.624;37.698;26.099;34.035
282.011.719;27.930;55.403;37.698;38.919;39.835
282.031.250;23.352;48.687;32.204;34.341;68.529
282.050.781;10.226;37.698;22.131;14.805;132.021
282.070.313;0.1984;26.709;11.752;-0.8089;190.629
282.089.844;-0.5037;17.247;0.3816;-25.183;197.039
282.109.375;-12.057;0.9921;-0.0153;-33.730;156.136
282.128.906;-15.415;0.1679;-0.0763;-34.646;110.348
282.148.438;0.2289;-0.8700;0.0458;-29.457;78.297
282.167.969;45.940;-22.131;0.0458;-24.267;65.781
282.187.500;80.739;-33.425;-0.2289;-23.352;80.739
282.207.031;90.812;-39.530;-0.6258;-21.215;108.211
282.226.563;84.707;-40.751;-0.9005;-14.499;127.747
282.246.094;60.592;-35.256;-0.8089;-0.5037;145.757
282.265.625;19.994;-21.215;-0.3816;0.3510;178.724
282.285.156;-26.404;-0.1068;0.1374;0.9310;230.006
282.304.688;-74.634;21.215;0.5342;0.9615;290.446
282.324.219;-116.453;38.309;0.5037;0.1984;346.612
282.343.750;-140.263;46.551;-0.0153;-14.805;382.631
282.363.281;-153.694;48.077;-0.8089;-36.783;387.515
282.382.813;-168.651;46.245;-15.110;-55.403;356.074
282.402.344;-175.366;40.751;-21.825;-66.392;298.687
282.421.875;-167.430;30.678;-28.236;-69.444;232.753
282.441.406;-153.388;19.689;-32.509;-65.781;174.145
282.460.938;-139.652;12.057;-33.120;-57.234;135.684
282.480.469;-129.884;0.7784;-31.288;-46.551;113.095
282.500.000;-126.221;0.3510;-27.930;-34.646;95.085
282.519.531;-127.137;-0.1374;-24.878;-23.352;90.812
282.539.063;-122.863;-0.5342;-22.741;-16.331;111.569
282.558.594;-104.548;-0.7784;-21.215;-13.584;144.536
282.578.125;-83.791;-10.226;-19.994;-12.363;175.366
282.597.656;-72.192;-13.584;-17.857;-10.836;208.639
282.617.188;-63.645;-14.805;-14.194;-0.8089;247.100
282.636.719;-55.098;-15.110;-10.226;-0.2595;277.320
282.656.250;-53.877;-17.857;-0.8700;0.3205;278.846
282.675.781;-70.665;-22.741;-10.531;0.5952;248.626
282.695.313;-110.653;-30.067;-15.720;0.2900;204.060
282.714.844;-157.967;-41.056;-23.046;-0.3816;164.072
282.734.375;-189.713;-53.571;-31.288;-12.363;134.768
282.753.906;-200.397;-67.613;-40.446;-23.046;110.043
282.773.438;-188.187;-81.960;-47.466;-30.983;79.823
282.792.969;-159.493;-91.422;-46.245;-22.436;34.951
282.812.500;-145.147;-93.254;-37.088;0.1068;-13.889
282.832.031;-157.967;-92.643;-28.846;23.046;-57.540
282.851.563;-168.651;-97.833;-27.625;32.509;-101.496
282.871.094;-165.598;-114.316;-34.035;25.488;-142.705
282.890.625;-172.009;-139.347;-44.109;0.5647;-171.093
282.910.156;-192.155;-165.598;-54.182;-13.584;-188.187
282.929.688;-210.165;-191.850;-64.866;-29.151;-196.734
282.949.219;-227.869;-218.101;-78.602;-47.466;-197.650
282.968.750;-256.868;-238.553;-91.422;-67.613;-193.071
282.988.281;-294.109;-250.458;-98.138;-81.349;-188.797
283.007.813;-348.443;-253.816;-97.222;-81.044;-181.471
283.027.344;-418.956;-248.626;-90.812;-71.581;-156.441
283.046.875;-475.122;-237.637;-84.402;-62.729;-110.653
283.066.406;-500.763;-222.680;-78.602;-55.098;-53.571
283.085.938;-512.363;-205.281;-73.107;-46.245;0.7784
283.105.469;-540.751;-183.608;-66.392;-34.951;71.276
283.125.000;-599.054;-158.578;-59.676;-21.520;135.073
283.144.531;-665.293;-135.989;-55.708;-14.499;198.565
283.164.063;-703.449;-120.421;-56.319;-20.299;260.836
283.183.594;-688.187;-112.485;-59.066;-34.951;317.308
283.203.125;-621.642;-112.790;-61.203;-47.772;351.496
283.222.656;-532.814;-119.505;-58.455;-47.466;350.580
283.242.188;-461.691;-126.526;-49.603;-31.899;323.718
283.261.719;-439.408;-127.442;-38.614;-13.584;290.751
283.281.250;-461.996;-120.116;-29.151;-0.5037;262.973
283.300.781;-494.353;-109.737;-22.131;-0.8394;231.838
283.320.313;-510.836;-101.190;-17.552;-19.078;193.681
283.339.844;-490.385;-98.138;-15.415;-31.593;160.409
283.359.375;-422.314;-100.885;-16.636;-42.888;140.873
283.378.906;-347.833;-107.906;-21.520;-49.908;130.800
283.398.438;-317.918;-114.316;-27.320;-53.266;120.421
283.417.969;-325.244;-117.063;-31.899;-53.571;98.748
283.437.500;-330.128;-119.811;-35.562;-48.077;74.023
283.457.031;-319.139;-124.389;-36.783;-35.256;72.497
283.476.563;-309.676;-124.389;-33.120;-15.110;96.001
283.496.094;-309.066;-111.569;-23.046;0.9615;124.389
283.515.625;-309.676;-87.149;-0.8394;34.035;160.714
283.535.156;-306.013;-57.540;0.7479;54.182;222.070
283.554.688;-298.382;-29.762;22.131;71.276;298.077
283.574.219;-286.783;-0.7479;34.646;83.181;369.200
283.593.750;-272.436;0.9005;43.193;87.759;427.503
283.613.281;-255.342;21.215;48.077;86.233;467.796
283.632.813;-236.416;30.372;49.603;81.349;495.879
283.652.344;-218.407;35.867;48.687;73.413;521.520
283.671.875;-194.597;38.004;45.635;61.203;524.878
283.691.406;-161.935;36.783;40.751;48.077;477.259
283.710.938;-128.358;34.035;37.088;38.614;385.989
283.730.469;-103.938;30.067;35.562;35.256;274.573
283.750.000;-90.507;26.099;34.951;31.593;161.935
283.769.531;-79.212;22.131;33.120;22.131;59.982
283.789.063;-63.950;15.720;30.983;0.9005;-41.361
283.808.594;-43.193;0.5647;28.541;-0.5037;-141.484
283.828.125;-16.636;-0.5952;25.794;-19.994;-220.849
283.847.656;0.2289;-12.057;24.878;-30.067;-274.878
283.867.188;0.6258;-0.6868;29.151;-28.846;-304.792
283.886.719;0.9310;0.7784;35.562;-22.131;-297.466
283.906.250;12.973;26.099;40.140;-16.941;-246.490
283.925.781;0.3510;43.193;42.888;-0.9005;-180.556
283.945.313;-16.331;57.234;44.719;0.4731;-125.000
283.964.844;-37.393;68.223;45.635;20.910;-69.139
283.984.375;-58.150;75.244;44.719;30.983;0.2900
284.003.906;-70.055;78.297;41.361;33.425;85.623
284.023.438;-61.203;77.686;37.393;31.899;153.083
284.042.969;-44.109;73.413;32.814;29.762;184.524
284.062.500;-31.593;68.529;29.762;31.288;190.324
284.082.031;-12.668;64.255;28.541;36.172;186.355
284.101.563;15.415;57.845;26.709;42.277;176.893
284.121.094;39.530;50.214;24.573;51.129;164.377
284.140.625;52.961;43.498;21.825;59.371;149.420
284.160.156;62.729;37.393;18.468;63.950;142.094
284.179.688;74.939;31.288;18.468;71.276;151.557
284.199.219;85.012;28.846;26.404;92.033;158.272
284.218.750;87.759;31.288;41.056;124.695;149.725
284.238.281;82.265;37.393;56.013;156.136;148.199
284.257.813;72.497;44.109;64.866;168.956;162.241
284.277.344;59.066;49.298;65.476;159.188;165.904
284.296.875;46.245;50.519;59.676;137.821;151.252
284.316.406;42.888;47.161;51.435;114.927;130.189
284.335.938;52.961;40.751;44.109;95.696;107.906
284.355.469;86.233;35.867;40.140;85.012;88.675
284.375.000;137.821;33.425;38.919;81.960;74.634
284.394.531;172.314;30.678;36.172;76.465;66.697
284.414.063;173.840;28.541;30.983;64.866;62.424
284.433.594;153.694;29.457;27.320;56.624;55.403
284.453.125;125.000;33.730;27.320;57.540;52.350
284.472.656;101.190;38.309;28.541;61.508;63.339
284.492.188;82.875;42.582;28.541;59.982;72.192
284.511.719;62.729;45.635;27.015;50.519;70.665
284.531.250;40.446;47.772;24.573;35.562;65.476
284.550.781;23.657;53.571;22.131;19.689;51.740
284.570.313;13.889;64.866;21.825;0.9005;26.404
284.589.844;0.6563;77.686;23.046;0.4121;-0.4731
284.609.375;-0.3205;88.980;26.099;0.1679;-30.983
284.628.906;-11.142;95.696;30.678;0.1374;-31.593
284.648.438;-0.5037;94.780;34.341;0.1374;-0.4426
284.667.969;15.415;84.707;35.562;0.1068;29.762
284.687.500;44.109;71.276;38.004;0.7784;56.319
284.707.031;77.991;58.761;41.361;23.352;78.297
284.726.563;119.505;46.245;43.803;40.446;100.580
284.746.094;155.220;34.341;42.888;52.350;120.726
284.765.625;161.935;27.320;39.530;56.013;136.600
284.785.156;143.926;26.099;35.256;54.487;148.810
284.804.688;112.790;29.762;31.899;52.656;153.999
284.824.219;77.381;36.783;27.625;49.298;150.946
284.843.750;48.382;44.719;21.215;42.277;137.210
284.863.281;32.204;50.214;13.889;32.204;109.737
284.882.813;27.930;53.266;0.7173;20.299;78.602
284.902.344;23.657;55.403;0.2900;0.9615;60.592
284.921.875;16.026;56.013;0.0153;0.0458;53.877
284.941.406;20.910;50.519;-0.1984;-0.8089;55.708
284.960.938;44.109;37.088;-0.4426;-15.720;80.739
284.980.469;81.960;21.215;-0.5342;-18.162;125.916
285.000.000;131.105;0.9310;-0.4731;-13.584;163.462
285.019.531;181.166;0.5647;-0.0153;-0.1374;166.209
285.039.063;212.607;0.9921;0.8700;16.941;137.210
285.058.594;215.049;17.552;17.552;32.814;98.443
285.078.125;209.249;24.267;21.215;37.088;50.824
285.097.656;220.238;31.899;22.131;33.425;0.6258
285.117.188;236.111;41.972;23.962;28.541;-0.0458
285.136.719;230.311;52.961;25.794;20.299;25.488
285.156.250;195.818;64.255;27.015;0.7784;57.234
285.175.781;140.873;74.328;26.709;-0.5647;79.823
285.195.313;80.128;81.960;24.878;-18.162;85.623
285.214.844;29.762;87.759;22.436;-27.930;91.422
285.234.375;0.6563;90.812;20.299;-32.509;122.863
285.253.906;13.278;88.370;18.773;-28.236;171.703
285.273.438;38.919;80.433;17.552;-14.805;208.333
285.292.969;75.244;67.918;15.110;0.1984;214.744
285.312.500;116.453;52.045;10.836;19.078;192.460
285.332.031;143.926;37.698;0.6868;35.867;149.420
285.351.563;138.736;30.372;0.4426;49.298;97.833
285.371.094;107.906;32.204;0.4426;57.540;56.929
285.390.625;75.549;38.919;0.7479;64.866;39.530
285.410.156;64.866;46.551;12.363;72.192;41.972
285.429.688;77.686;51.129;15.720;74.328;58.150
285.449.219;99.969;51.129;15.720;69.444;81.349
285.468.750;123.168;47.772;14.805;59.676;101.801
285.488.281;144.231;45.635;14.805;49.298;118.895
285.507.813;156.441;48.382;16.331;41.056;128.358
285.527.344;149.115;53.877;17.857;32.814;115.537
285.546.875;143.620;55.403;18.468;23.657;82.265
285.566.406;188.187;48.077;19.078;19.994;46.551
285.585.938;266.026;33.730;19.689;23.962;0.8700
285.605.469;318.223;21.215;19.383;26.099;-41.667
285.625.000;330.128;15.720;17.552;18.162;-106.074
285.644.531;329.823;11.752;15.415;0.3510;-178.724
285.664.063;340.201;0.4426;13.278;-12.668;-231.227
285.683.594;332.875;0.1984;12.973;-25.794;-218.101
285.703.125;283.425;13.278;18.773;-28.846;-146.673
285.722.656;213.523;35.867;29.151;-19.994;-62.729
285.742.188;143.926;61.203;39.835;-0.6563;17.247
285.761.719;87.454;77.991;46.245;0.3816;92.033
285.781.250;64.560;80.128;45.330;0.6868;149.115
285.800.781;86.233;71.276;38.309;0.3816;178.419
285.820.313;134.768;58.150;28.236;-0.1068;181.166
285.839.844;171.703;46.245;18.773;-0.5037;168.346
285.859.375;169.261;41.667;12.973;-0.5952;137.210
285.878.906;130.495;47.772;12.668;-0.4426;81.960
285.898.438;72.192;61.203;16.331;-0.0763;25.488
285.917.969;26.404;72.192;19.689;0.2289;-11.142
285.937.500;27.015;72.497;19.078;0.1068;-29.762
285.957.031;59.676;64.560;14.499;-0.6563;-23.352
285.976.563;78.602;56.319;0.9921;-17.247;0.9615
285.996.094;73.107;49.603;0.7479;-22.741;50.519
286.015.625;68.529;45.940;0.7479;-20.604;88.675
286.035.156;73.413;47.466;0.9615;-14.805;123.779
286.054.688;77.076;53.266;12.973;-0.8700;146.368
286.074.219;75.855;59.066;16.331;-0.2900;150.336
286.093.750;69.139;61.508;18.773;0.2595;150.336
286.113.281;61.203;59.066;19.994;0.8700;155.220
286.132.813;57.540;52.656;19.994;14.499;151.557
286.152.344;55.403;45.635;20.604;20.299;117.369
286.171.875;49.908;39.530;23.962;28.236;62.424
286.191.406;37.393;35.867;30.678;41.972;29.457
286.210.938;19.078;35.867;40.751;63.645;31.288
286.230.469;10.226;39.225;53.266;90.507;48.382
286.250.000;17.552;44.414;63.950;113.706;64.866
286.269.531;39.530;45.330;67.308;120.726;69.139
286.289.063;81.349;38.004;62.729;109.737;71.886
286.308.594;133.242;28.236;56.013;90.812;92.338
286.328.125;169.261;24.267;51.740;77.076;122.863
286.347.656;182.998;26.709;49.603;72.192;139.042
286.367.188;195.818;29.762;46.551;68.223;125.305
286.386.719;213.217;26.709;41.972;60.592;83.181
286.406.250;221.459;19.994;34.341;47.161;36.477
286.425.781;212.607;14.499;23.046;26.099;18.468
286.445.313;192.155;12.057;11.752;0.1984;37.393
286.464.844;167.735;0.9615;0.2900;-18.162;73.413
286.484.375;138.736;0.4121;-0.2900;-33.120;106.380
286.503.906;117.063;-0.3816;-0.5952;-40.140;121.947
286.523.438;116.758;-12.057;-0.5952;-37.698;115.842
286.542.969;133.547;-20.299;-0.5037;-30.372;96.612
286.562.500;163.156;-30.678;-0.5342;-24.878;61.508
286.582.031;190.018;-41.667;-0.8089;-23.657;0.4121
286.601.563;186.966;-44.414;-12.363;-23.046;-48.993
286.621.094;157.967;-35.256;-16.331;-21.825;-50.214
286.640.625;135.684;-20.604;-19.078;-21.215;0.5647
286.660.156;126.526;-0.4426;-19.994;-19.383;80.433
286.679.688;107.601;14.194;-16.331;-11.447;143.926
286.699.219;69.139;34.951;-0.8089;0.2595;179.029
286.718.750;28.541;52.045;0.2900;19.994;184.524
286.738.281;-0.0458;61.203;15.415;36.783;177.808
286.757.813;-25.794;63.034;26.099;47.772;175.366
286.777.344;-53.877;62.424;33.730;48.687;184.524
286.796.875;-77.076;60.897;37.698;40.140;205.891
286.816.406;-78.907;55.708;38.614;26.709;233.974
286.835.938;-49.298;42.888;36.783;12.057;256.258
286.855.469;0.1068;24.878;32.509;-0.2289;264.499
286.875.000;44.109;11.142;27.320;-15.110;256.258
286.894.531;61.203;0.4426;22.436;-25.794;233.364
286.914.063;66.087;0.1068;16.941;-34.035;197.039
286.933.594;79.518;-0.1068;11.447;-38.004;144.841
286.953.125;94.170;-0.0763;0.8089;-33.120;89.591
286.972.656;94.475;0.2289;0.7784;-19.994;56.624
286.992.188;90.812;0.4731;0.9005;-0.5647;46.856
287.011.719;110.348;0.5037;12.363;0.9005;38.004
287.031.250;148.504;0.5037;17.247;27.320;13.278
287.050.781;179.945;0.2595;20.604;44.109;-35.867
287.070.313;211.996;-0.8394;19.078;48.687;-94.780
287.089.844;272.741;-27.625;14.499;43.193;-131.716
287.109.375;339.286;-43.498;12.363;36.477;-134.463
287.128.906;355.464;-45.024;13.889;30.067;-107.601
287.148.438;299.298;-28.846;17.552;23.046;-69.444
287.167.969;201.313;-0.1984;22.131;15.720;-34.341
287.187.500;99.969;24.878;26.099;0.7784;0.5647
287.207.031;11.142;46.551;30.678;0.0458;55.403
287.226.563;-61.508;64.255;36.783;-0.1679;99.054
287.246.094;-114.621;79.212;42.888;0.0153;126.526
287.265.625;-138.126;90.201;47.466;0.5037;137.210
287.285.156;-116.453;96.306;50.824;0.9615;125.611
287.304.688;-58.150;96.612;51.740;10.531;98.443
287.324.219;0.5647;89.896;48.993;0.6258;72.802
287.343.750;63.645;77.381;42.582;-0.7173;36.783
287.363.281;111.264;64.255;33.120;-28.541;-20.910
287.382.813;132.937;53.877;23.657;-48.993;-56.319
287.402.344;124.695;46.245;17.247;-62.729;-31.593
287.421.875;99.969;42.582;14.499;-67.308;26.709
287.441.406;83.486;39.835;13.584;-64.866;87.759
287.460.938;85.928;34.035;12.057;-58.761;135.073
287.480.469;91.117;29.457;10.836;-49.908;163.767
287.500.000;90.507;32.509;11.447;-38.004;180.556
287.519.531;89.286;40.140;13.278;-25.488;185.745
287.539.063;86.233;46.551;14.194;-16.941;178.114
287.558.594;75.549;53.571;15.415;-10.836;168.956
287.578.125;58.761;63.950;19.078;-0.5037;164.072
287.597.656;37.393;76.160;24.267;-0.1068;156.441
287.617.188;17.552;86.844;29.151;-0.1679;138.431
287.636.719;12.363;94.170;32.204;-0.6258;111.569
287.656.250;28.541;95.696;31.593;-12.668;78.602
287.675.781;59.066;90.507;27.625;-16.331;43.803
287.695.313;85.928;80.739;22.741;-16.026;17.857
287.714.844;103.632;68.834;18.162;-12.973;0.0763
287.734.375;121.032;52.350;12.668;-0.9921;-0.7173
287.753.906;146.673;31.593;0.4731;-10.531;-0.3816
287.773.438;172.314;14.805;-0.2900;-13.278;0.6868
287.792.969;182.998;0.9310;-0.8089;-15.415;14.194
287.812.500;178.114;11.752;-0.9921;-16.026;16.636
287.832.031;162.851;17.857;-0.9005;-16.636;22.741
287.851.563;139.957;25.794;-0.5037;-14.805;26.404
287.871.094;111.874;35.562;0.2900;-0.3205;13.889
287.890.625;81.044;49.298;14.805;19.689;-0.7173
287.910.156;53.266;64.255;24.878;40.446;-34.646
287.929.688;36.477;72.802;27.320;41.667;-85.623
287.949.219;29.762;70.971;20.604;20.910;-158.578
287.968.750;36.172;61.203;0.9921;-0.8700;-236.416
287.988.281;69.139;51.129;0.1984;-30.067;-309.066
288.007.813;112.485;46.856;0.0153;-36.172;-359.432
288.027.344;148.504;46.551;0.0153;-37.393;-380.800
288.046.875;185.134;40.751;-0.1984;-45.940;-384.463
288.066.406;224.206;28.846;-0.3510;-55.098;-379.273
288.085.938;246.490;17.857;0.1374;-52.350;-380.494
288.105.469;226.343;17.247;13.584;-37.698;-389.652
288.125.000;162.241;27.015;26.099;-27.015;-374.084
288.144.531;88.980;37.698;31.288;-32.814;-318.529
288.164.063;39.835;43.803;30.372;-45.024;-248.932
288.183.594;23.352;50.214;30.678;-46.245;-201.618
288.203.125;32.204;59.371;34.951;-32.814;-191.545
288.222.656;49.908;66.087;36.783;-23.046;-188.187
288.242.188;64.560;62.118;27.625;-37.088;-162.241
288.261.719;75.549;47.161;0.9310;-69.750;-123.474
288.281.250;82.265;31.288;-0.8089;-100.580;-84.402
288.300.781;84.096;25.183;-19.078;-116.453;-54.487
288.320.313;86.233;30.983;-21.825;-113.095;-44.109
288.339.844;103.327;37.698;-20.604;-96.917;-51.740
288.359.375;153.083;34.035;-20.910;-79.518;-76.770
288.378.906;237.943;17.247;-25.183;-68.834;-127.442
288.398.438;327.381;-0.2900;-28.846;-59.982;-182.387
288.417.969;374.389;-12.057;-27.320;-46.551;-193.681
288.437.500;359.737;-0.4426;-20.299;-30.678;-157.967
288.457.031;296.245;10.226;-12.057;-19.994;-125.000
288.476.563;203.144;24.267;-0.6868;-19.994;-123.168
288.496.094;102.411;36.477;-0.6258;-29.457;-123.474
288.515.625;21.520;50.214;-0.6258;-40.140;-96.001
288.535.156;-26.404;65.781;-0.2289;-42.888;-48.993
288.554.688;-51.129;80.433;0.4426;-38.614;-0.1984
288.574.219;-65.171;92.033;10.836;-33.425;25.183
288.593.750;-73.718;99.969;14.805;-31.288;29.762
288.613.281;-81.044;104.853;16.941;-29.762;22.131
288.632.813;-76.465;103.938;17.247;-26.404;0.0458
288.652.344;-41.056;94.170;16.026;-23.046;-39.835
288.671.875;17.552;79.518;13.584;-20.604;-85.012
288.691.406;71.581;67.613;11.752;-18.468;-111.569
288.710.938;107.601;62.118;10.531;-15.415;-112.790
288.730.469;134.158;61.813;0.9921;-13.584;-88.370
288.750.000;143.926;63.034;10.226;-16.331;-41.972
288.769.531;126.832;62.424;10.531;-21.215;0.6868
288.789.063;96.917;60.287;11.752;-23.046;40.446
288.808.594;76.160;58.150;14.499;-19.689;62.729
288.828.125;69.444;56.624;18.162;-15.110;84.402
288.847.656;70.665;55.708;20.910;-14.499;105.464
288.867.188;70.360;54.792;21.215;-21.825;118.284
288.886.719;63.034;54.182;19.994;-34.951;121.032
288.906.250;54.182;51.435;18.468;-45.635;111.569
288.925.781;47.161;44.414;17.552;-49.603;88.370
288.945.313;37.393;34.035;16.636;-47.466;56.319
288.964.844;21.520;23.352;14.499;-43.193;17.552
288.984.375;0.2900;13.584;11.447;-39.530;-17.247
289.003.906;-12.973;0.5037;0.8394;-36.783;-34.646
289.023.438;-24.267;-0.0763;0.6563;-32.814;-34.646
289.042.969;-33.730;-0.1679;0.6563;-26.404;-27.015
289.062.500;-39.225;0.1374;0.7479;-18.468;-16.636
289.082.031;-28.541;0.2595;0.5952;-14.194;-15.415
289.101.563;-0.1068;-0.1679;0.0763;-15.720;-34.341
289.121.094;35.562;-0.9005;-0.5647;-21.215;-54.487
289.140.625;72.497;-0.9921;-10.836;-29.151;-53.877
289.160.156;88.980;-0.2289;-13.889;-39.225;-39.530
289.179.688;78.602;10.226;-15.720;-50.519;-23.352
289.199.219;57.234;23.962;-17.857;-63.339;-15.110
289.218.750;36.477;37.088;-19.689;-73.107;-33.425
289.238.281;18.162;48.993;-18.773;-74.939;-78.297
289.257.813;0.5647;57.540;-15.720;-68.223;-122.558
289.277.344;0.3205;61.203;-14.499;-59.676;-139.347
289.296.875;16.331;58.150;-16.026;-53.266;-133.547
289.316.406;46.551;51.435;-19.078;-51.129;-130.800
289.335.938;76.160;45.635;-21.520;-52.656;-138.431
289.355.469;83.181;42.582;-22.436;-58.150;-146.978
289.375.000;71.886;41.972;-22.131;-68.223;-158.578
289.394.531;58.761;41.667;-22.436;-81.349;-181.471
289.414.063;51.740;41.972;-24.573;-98.443;-209.249
289.433.594;54.792;42.277;-28.541;-117.674;-221.764
289.453.125;74.023;39.530;-32.509;-131.105;-213.523
289.472.656;103.022;32.814;-34.035;-133.547;-195.818
289.492.188;118.590;25.794;-32.204;-125.916;-175.977
289.511.719;104.853;23.046;-28.541;-113.400;-159.799
289.531.250;81.654;24.267;-24.573;-97.833;-158.272
289.550.781;77.076;26.404;-21.215;-80.433;-182.082
289.570.313;86.233;27.320;-19.078;-65.476;-227.869
289.589.844;92.643;27.625;-18.162;-59.371;-277.320
289.609.375;92.949;30.067;-16.941;-57.234;-322.192
289.628.906;82.265;37.088;-12.973;-49.298;-353.022
289.648.438;54.487;47.161;-0.6258;-38.004;-347.833
289.667.969;15.110;56.013;-0.0763;-34.035;-304.792
289.687.500;-12.973;60.897;0.1374;-38.004;-243.132
289.707.031;-17.857;59.982;0.0458;-46.551;-182.082
289.726.563;-0.9005;54.792;-0.5952;-66.697;-124.389
289.746.094;13.278;48.687;-14.194;-93.254;-62.118
289.765.625;45.024;43.193;-19.078;-110.348;-0.9615
289.785.156;72.497;37.698;-22.436;-116.758;19.383
289.804.688;91.728;31.288;-28.236;-121.947;30.983
289.824.219;95.696;26.404;-35.867;-129.274;18.468
289.843.750;83.181;24.267;-41.361;-134.768;-27.625
289.863.281;59.066;24.878;-44.414;-137.210;-92.949
289.882.813;29.457;29.151;-45.635;-136.294;-147.283
289.902.344;0.6868;38.004;-45.024;-131.410;-174.145
289.921.875;-0.5342;47.161;-45.024;-126.832;-184.524
289.941.406;-11.447;51.435;-47.772;-128.053;-190.934
289.960.938;-0.0153;47.466;-52.350;-131.410;-190.934
289.980.469;30.678;37.698;-56.013;-128.053;-179.335
290.000.000;69.139;27.625;-57.845;-116.758;-156.746
290.019.531;100.275;18.773;-58.150;-103.327;-131.410
