Time;Fp2-F4;F4-C4;C4-P4;P4-O2;C4-A1
35.703.125;-12.057;16.636;18.773;24.573;22.131
35.742.188;-0.2900;16.636;18.162;17.552;-0.7173
35.781.250;0,529861111;14.194;13.278;4,557638889;-43.193
35.820.313;-0.7479;6,889583333;2,225694444;-0.3816;-67.002
35.859.375;-20.299;2,4375;-0.6868;-12.363;-73.413
35.898.438;-30.372;-0.2900;-13.584;-17.552;-56.624
35.937.500;-37.393;-0.4426;-15.415;-15.720;-15.720
35.976.563;-38.614;0,10625;-11.752;-0.9005;34.951
36.015.625;-36.477;3,497916667;-0.4426;-0.2900;76.160
36.054.688;-36.477;3,709722222;0,529861111;-0.1374;76.465
36.093.750;-36.783;3,285416667;-0.0153;-0.2900;14.499
36.132.813;-34.035;3,285416667;-0.4731;-0.2595;-52.045
36.171.875;-30.372;2,4375;-0.8700;1,165972222;-57.234
36.210.938;-25.794;0,954166667;-0.7784;4,98125;-20.604
36.250.000;-20.604;0,318055556;-0.1984;12.057;27.015
36.289.063;-19.078;-0.1068;3,285416667;15.720;81.349
36.328.125;-24.573;-0.4426;5,405555556;16.331;127.442
36.367.188;-31.593;-0.7479;2,013888889;10.836;124.695
36.406.250;-35.867;-0.8700;-0.6563;0,741666667;67.613
36.445.313;-40.751;-10.226;-14.499;-0.6563;12.668
36.484.375;-50.519;-11.752;-19.689;-11.447;-0.0153
36.523.438;-62.424;-11.447;-21.825;-13.278;21.215
36.562.500;-70.665;-0.9005;-20.910;-0.9615;50.519
36.601.563;-74.328;-0.7784;-18.162;-0.1984;50.519
36.640.625;-74.023;-0.6868;-13.584;2,65;21.520
36.679.688;-67.918;-0.5647;-0.6563;3,073611111;13.584
36.718.750;-59.982;-0.6258;-0.1068;1,589583333;23.962
36.757.813;-55.098;-0.9921;-0.0153;-0.0763;2,4375
36.796.875;-52.350;-15.110;-0.1679;-0.7479;-37.698
36.835.938;-50.214;-19.078;-0.3205;-17.552;-72.192
36.875.000;-48.077;-19.994;-0.3510;-23.962;-96.612
36.914.063;-48.382;-19.078;-0.2900;-22.131;-92.338
36.953.125;-51.129;-16.636;-0.1984;-15.415;-49.603
36.992.188;-51.435;-12.363;-0.0153;-0.5952;15.415
37.031.250;-48.993;-0.6868;2,65;1,802083333;67.002
37.070.313;-48.077;-0.1374;6,465277778;3,497916667;79.823
37.109.375;-48.993;1,802083333;12.363;0,529861111;71.886
37.148.438;-48.382;4,769444444;14.499;-0.4426;56.319
37.187.500;-43.193;6,889583333;16.636;-0.7784;36.172
37.226.563;-38.004;10.226;15.110;-0.5952;23.352
37.265.625;-32.814;6,677083333;12.057;2,225694444;20.299
37.304.688;-23.352;10.531;14.194;16.026;24.878
37.343.750;-16.331;10.531;18.773;28.541;42.582
37.382.813;-19.994;5,19375;20.604;36.477;66.697
37.421.875;-27.625;3,921527778;21.520;41.667;77.686
37.460.938;-30.372;5,19375;24.267;47.161;77.381
37.500.000;-28.236;5,829166667;28.541;52.045;76.160
37.539.063;-24.267;3,073611111;32.509;52.656;52.656
37.578.125;-16.941;0,954166667;35.562;45.940;-13.584
37.617.188;-0.7479;2,4375;38.614;36.172;-68.529
37.656.250;-0.2595;6,041666667;41.361;31.593;-57.234
37.695.313;-0.5037;10.531;43.498;32.509;2,861805556
37.734.375;-11.447;6,889583333;44.109;32.509;81.044
37.773.438;-16.636;5,617361111;44.719;31.593;139.652
37.812.500;-18.162;2,4375;44.109;30.983;158.578
37.851.563;-18.773;-0.1679;40.140;29.762;137.515
37.890.625;-19.994;-0.4731;33.120;25.183;87.759
37.929.688;-19.689;-0.1984;27.320;18.162;41.667
37.968.750;-19.383;2,225694444;21.520;12.668;31.593
38.007.813;-21.520;2,861805556;10.836;4,769444444;49.603
38.046.875;-25.488;0,10625;-0.0763;-0.0458;62.118
38.085.938;-30.678;-0.4426;-0.7173;-0.8700;54.487
38.125.000;-36.172;-0.6563;-10.531;-11.752;44.719
38.164.063;-38.919;-0.5647;-10.226;-0.6258;41.056
38.203.125;-36.477;-0.3816;-0.3205;1,589583333;30.067
38.242.188;-30.678;-0.5037;3,285416667;5,617361111;19.383
38.281.250;-25.488;-0.7173;5,405555556;12.973;21.215
38.320.313;-23.962;-0.4731;5,405555556;16.636;26.709
38.359.375;-21.520;0,741666667;11.142;15.720;25.794
38.398.438;-13.584;2,4375;16.026;6,465277778;25.488
38.437.500;-0.9310;0,318055556;16.331;1,589583333;16.026
38.476.563;-11.447;-0.3205;11.752;-0.2595;-0.9921
38.515.625;-10.531;-0.5647;6,253472222;-0.7479;-27.320
38.554.688;-0.2595;-0.6258;5,617361111;-11.447;-13.584
38.593.750;4,557638889;-0.3205;4,98125;-10.531;32.204
38.632.813;6,677083333;-0.1374;4,769444444;-0.5342;87.149
38.671.875;3,709722222;-0.3510;6,253472222;1,165972222;129.274
38.710.938;0,10625;-0.7784;13.278;6,041666667;136.294
38.750.000;-0.1374;-11.142;19.994;15.110;103.938
38.789.063;-0.0763;-10.531;25.794;20.604;62.424
38.828.125;-0.3510;-0.5647;30.372;25.488;6,041666667
38.867.188;-0.5952;0,318055556;37.393;32.509;-37.088
38.906.250;-0.5037;4,133333333;42.888;38.004;-20.299
38.945.313;-0.3816;3,921527778;40.751;38.004;31.593
38.984.375;-0.2289;0,529861111;34.951;34.951;69.139
39.023.438;0,529861111;-0.2595;30.372;30.067;96.917
39.062.500;2,4375;-0.6258;25.794;22.741;110.348
39.101.563;4,98125;-0.9615;22.131;16.636;87.149
39.140.625;12.057;-0.8394;20.604;16.026;51.129
39.179.688;12.668;-0.6563;18.162;20.299;51.435
39.218.750;6,677083333;-0.6258;16.636;24.267;90.507
39.257.813;10.531;-0.4731;19.383;28.541;119.505
39.296.875;15.415;-0.1984;27.625;30.678;120.726
39.335.938;17.552;-0.2289;34.646;29.151;113.095
39.375.000;13.584;-0.5342;37.698;25.488;99.054
39.414.063;5,19375;-0.6258;38.004;21.520;76.770
39.453.125;-0.0458;-0.4731;33.425;17.857;49.298
39.492.188;-12.363;-0.2595;25.488;14.805;12.057
39.531.250;-26.404;-0.0458;19.078;12.973;-40.140
39.570.313;-38.919;-0.0763;13.278;10.531;-95.391
39.609.375;-52.045;-0.6868;3,285416667;6,465277778;-121.947
39.648.438;-65.476;-15.415;-0.2289;11.142;-111.874
39.687.500;-73.107;-19.994;-0.1374;12.363;-106.685
39.726.563;-74.939;-20.910;2,65;14.499;-141.484
39.765.625;-74.328;-19.078;6,465277778;19.078;-168.040
39.804.688;-71.886;-17.552;12.057;23.657;-135.989
39.843.750;-70.055;-20.299;12.363;24.267;-86.538
39.882.813;-73.718;-25.794;6,677083333;19.078;-54.487
39.921.875;-78.602;-29.762;5,19375;12.363;-29.762
39.960.938;-74.939;-29.151;11.447;6,889583333;-19.689
40.000.000;104.853;6,889583333;-11.752;3,285416667;29.151
40.039.063;91.728;13.584;-0.6258;19.078;-25.488
40.078.125;74.023;13.889;-0.1984;36.172;-92.338
40.117.188;55.403;11.142;-0.0458;46.551;-139.042
40.156.250;38.614;4,345833333;-0.2289;49.603;-166.209
40.195.313;27.320;-0.1984;-0.5952;48.382;-172.924
40.234.375;23.352;-11.142;-0.8394;45.940;-151.557
40.273.438;26.709;-12.973;-0.6258;46.856;-122.253
40.312.500;30.678;-0.9310;-0.0763;51.129;-113.400
40.351.563;29.457;-0.5647;1,377777778;52.656;-131.716
40.390.625;27.015;-0.3205;0,10625;48.077;-158.578
40.429.688;30.067;-0.1984;-0.4426;41.056;-173.535
40.468.750;37.088;-0.1984;-0.6258;37.393;-175.672
40.507.813;44.414;0,318055556;1,589583333;40.751;-174.451
40.546.875;52.350;5,19375;18.773;49.908;-164.072
40.585.938;63.034;16.636;34.341;60.592;-160.409
40.625.000;74.328;24.573;41.361;68.834;-190.018
40.664.063;83.486;28.236;40.446;73.718;-222.375
40.703.125;87.149;26.709;36.172;76.465;-231.227
40.742.188;82.875;19.689;30.067;75.244;-228.480
40.781.250;70.971;4,769444444;23.657;71.581;-214.438
40.820.313;59.371;-0.3510;21.520;70.665;-180.556
40.859.375;58.761;-0.4731;25.183;72.802;-132.631
40.898.438;70.055;-0.1374;29.457;75.855;-93.254
40.937.500;83.181;2,013888889;31.288;80.128;-75.855
40.976.563;88.675;5,617361111;27.015;80.128;-81.960
41.015.625;89.286;5,829166667;16.331;72.497;-96.001
41.054.688;92.338;3,285416667;3,073611111;60.897;-109.127
41.093.750;96.612;-0.0153;-0.5037;47.772;-128.663
41.132.813;98.138;-0.7784;-11.447;36.477;-150.031
41.171.875;92.643;-12.668;-14.194;31.288;-158.272
41.210.938;83.486;-10.226;-13.584;33.730;-155.220
41.250.000;77.381;-0.1984;-10.531;37.698;-155.220
41.289.063;72.497;4,133333333;-0.6258;37.393;-140.568
41.328.125;68.834;13.278;-0.0458;33.425;-108.516
41.367.188;69.139;19.689;2,861805556;28.541;-82.265
41.406.250;75.244;19.994;1,589583333;20.910;-73.107
41.445.313;83.791;12.057;-0.3816;12.973;-85.012
41.484.375;88.980;3,285416667;-0.9615;4,769444444;-115.537
41.523.438;87.149;2,013888889;-15.415;1,165972222;-149.420
41.562.500;83.486;3,497916667;-19.383;-0.0458;-166.514
41.601.563;84.707;3,497916667;-19.383;0,741666667;-164.377
41.640.625;88.675;0,741666667;-18.773;2,65;-146.062
41.679.688;93.254;-0.1679;-16.026;3,921527778;-122.863
41.718.750;94.780;-0.0763;-11.447;6,677083333;-104.243
41.757.813;92.033;-0.1068;-0.8700;14.499;-90.507
41.796.875;89.286;-0.3510;-0.8700;15.720;-76.770
41.835.938;85.317;-0.3816;-0.8089;20.604;-48.687
41.875.000;70.971;-0.5647;-0.9310;27.625;-27.930
41.914.063;46.551;-12.973;-16.636;26.099;-30.067
41.953.125;27.320;-23.046;-25.183;19.994;-34.646
41.992.188;20.604;-33.425;-30.983;12.057;-50.519
42.031.250;16.026;-39.530;-36.477;-0.0458;-80.128
42.070.313;6,677083333;-36.477;-38.309;-0.9005;-117.979
42.109.375;2,861805556;-30.372;-32.204;-0.5952;-166.514
42.148.438;-13.584;-31.288;-26.404;1,165972222;-210.165
42.187.500;-45.940;-37.698;-26.404;3,709722222;-239.469
42.226.563;-79.212;-45.330;-28.846;3,285416667;-244.658
42.265.625;-103.632;-53.571;-33.120;2,4375;-242.521
42.304.688;-114.621;-61.813;-39.530;2,4375;-275.794
42.343.750;-119.505;-69.750;-45.635;2,4375;-332.570
42.382.813;-130.495;-77.381;-52.656;-0.0763;-374.389
42.421.875;-145.757;-84.402;-60.287;-0.8700;-399.725
42.460.938;-157.662;-89.896;-68.834;-16.026;-389.652
42.500.000;-174.451;-95.696;-81.044;-25.794;-337.454
42.539.063;-200.397;-104.548;-94.475;-38.919;-288.919
42.578.125;-220.543;-112.485;-104.548;-50.214;-265.415
42.617.188;-234.280;-121.947;-116.758;-61.813;-284.341
42.656.250;-248.016;-135.684;-134.463;-78.602;-349.054
42.695.313;-260.226;-147.589;-152.778;-94.475;-423.230
42.734.375;-273.962;-154.304;-164.377;-101.190;-491.911
42.773.438;-289.530;-161.935;-170.482;-103.632;-552.656
42.812.500;-317.918;-175.366;-177.198;-108.516;-602.411
42.851.563;-354.243;-189.408;-180.556;-111.874;-626.526
42.890.625;-371.032;-194.597;-179.335;-109.737;-610.043
42.929.688;-361.569;-189.103;-178.114;-102.411;-573.413
42.968.750;-348.748;-181.471;-178.419;-96.917;-537.698
43.007.813;-358.517;-179.945;-182.692;-100.275;-513.889
43.046.875;-373.168;-181.166;-186.966;-108.211;-516.331
43.085.938;-375.916;-180.861;-186.966;-114.621;-542.582
43.125.000;-378.968;-181.777;-184.829;-114.316;-531.899
43.164.063;-388.431;-180.861;-181.777;-107.906;-444.292
43.203.125;-397.894;-177.808;-179.640;-103.632;-342.643
43.242.188;-394.536;-173.840;-177.808;-104.548;-240.995
43.281.250;-373.474;-171.093;-173.535;-105.769;-131.105
43.320.313;-345.696;-166.514;-163.462;-102.106;-68.529
43.359.375;-320.665;-157.662;-149.115;-96.917;-71.886
43.398.438;-299.298;-150.031;-138.431;-94.780;-105.159
43.437.500;-277.625;-141.789;-134.768;-93.254;-128.663
43.476.563;-256.258;-129.274;-132.937;-90.507;-150.946
43.515.625;-242.827;-118.590;-132.631;-87.454;-204.365
43.554.688;-237.332;-116.453;-136.294;-85.928;-261.447
43.593.750;-227.259;-117.369;-137.821;-83.486;-270.910
43.632.813;-199.786;-109.737;-128.663;-79.212;-239.164
43.671.875;-165.293;-93.559;-112.485;-74.023;-190.324
43.710.938;-142.399;-76.770;-98.748;-70.971;-121.337
43.750.000;-126.832;-62.729;-89.286;-70.055;-21.215
43.789.063;-111.264;-52.656;-83.181;-71.276;84.096
43.828.125;-102.717;-46.245;-81.654;-74.939;148.504
43.867.188;-97.527;-41.972;-81.349;-73.718;139.957
43.906.250;-87.149;-36.783;-74.634;-67.308;63.034
43.945.313;-79.518;-29.151;-65.171;-63.034;-0.9005
43.984.375;-74.328;-17.552;-54.792;-59.982;-0.2595
44.023.438;-63.339;-0.3205;-42.277;-56.929;67.613
44.062.500;-54.487;3,285416667;-35.256;-56.013;143.926
44.101.563;-48.687;3,497916667;-35.256;-56.929;211.691
44.140.625;-32.814;5,617361111;-33.120;-53.877;269.383
44.179.688;-0.5342;19.689;-24.267;-42.888;288.614
44.218.750;18.162;33.425;-12.668;-28.236;275.488
44.257.813;17.552;36.783;-0.6258;-21.215;244.658
44.296.875;-0.4121;32.204;-0.5647;-24.878;185.745
44.335.938;-18.468;32.509;-0.3816;-32.204;128.968
44.375.000;-0.5647;40.751;2,4375;-38.309;105.464
44.414.063;26.709;48.993;12.363;-39.530;108.516
44.453.125;57.540;48.993;12.057;-39.225;130.495
44.492.188;78.297;40.446;0,318055556;-43.803;164.377
44.531.250;90.507;31.593;-13.278;-47.161;200.092
44.570.313;93.559;32.509;-16.331;-42.277;211.081
44.609.375;90.201;42.277;-0.7173;-33.730;197.344
44.648.438;83.181;52.045;3,921527778;-23.046;200.702
44.687.500;74.634;57.845;14.805;-12.973;212.912
44.726.563;67.613;57.234;15.720;-0.9921;206.197
44.765.625;63.034;51.435;13.889;-0.6868;194.292
44.804.688;63.034;47.466;16.941;0,954166667;191.545
44.843.750;68.223;47.161;21.825;3,709722222;201.618
44.882.813;77.076;48.993;25.183;1,165972222;244.048
44.921.875;83.486;53.266;30.372;0,954166667;312.729
44.960.938;77.381;54.487;33.730;3,921527778;343.254
45.000.000;65.171;52.961;33.425;6,465277778;304.487
45.039.063;60.287;58.761;38.919;18.162;227.869
45.078.125;68.834;72.497;52.045;29.762;148.199
45.117.188;87.759;81.960;64.560;34.035;131.716
45.156.250;99.359;78.297;66.392;32.204;199.786
45.195.313;99.054;69.444;61.203;30.983;282.204
45.234.375;103.327;67.613;59.066;31.288;310.897
45.273.438;116.758;74.939;59.066;26.099;226.954
45.312.500;132.326;87.149;57.540;13.584;57.845
45.351.563;143.010;98.138;58.761;1,377777778;-78.907
45.390.625;138.736;98.748;61.203;-0.2595;-124.084
45.429.688;121.947;91.117;59.676;-0.1374;-79.212
45.468.750;101.496;78.907;51.435;-0.2595;16.941
45.507.813;85.317;64.866;40.446;-0.6563;99.969
45.546.875;76.160;56.013;33.425;-0.9310;159.799
45.585.938;73.107;53.877;29.457;-12.363;195.513
45.625.000;66.392;52.350;22.131;-18.162;208.333
45.664.063;52.350;48.077;15.110;-23.657;247.711
45.703.125;41.361;40.751;12.057;-25.183;308.150
45.742.188;43.498;29.457;4,133333333;-26.709;351.190
45.781.250;54.182;24.267;0,741666667;-29.457;375.916
45.820.313;59.371;29.457;4,769444444;-30.067;401.557
45.859.375;61.508;38.919;22.131;-23.657;444.597
45.898.438;68.223;49.298;42.277;-0.8700;448.565
45.937.500;86.844;57.234;59.676;2,4375;336.538
45.976.563;100.885;56.929;65.171;4,769444444;178.114
46.015.625;88.980;47.466;59.066;3,921527778;90.812
46.054.688;67.918;37.698;48.687;3,073611111;90.201
46.093.750;45.940;29.762;36.477;1,165972222;138.736
46.132.813;26.404;24.878;25.183;-0.4121;216.880
46.171.875;25.794;28.236;21.520;-0.7784;299.298
46.210.938;41.056;36.172;23.657;-0.8700;342.033
46.250.000;49.298;41.667;25.794;-0.8700;349.664
46.289.063;47.161;43.803;28.846;-0.0458;362.485
46.328.125;43.498;40.446;32.814;6,253472222;372.863
46.367.188;34.951;33.425;33.425;6,465277778;345.085
46.406.250;27.015;30.678;34.951;4,769444444;288.004
46.445.313;30.372;32.204;39.530;4,98125;232.753
46.484.375;40.140;36.477;43.803;5,405555556;205.891
46.523.438;54.487;46.551;48.687;6,041666667;204.060
46.562.500;72.802;57.540;50.824;5,405555556;226.648
46.601.563;83.791;59.066;43.193;1,589583333;266.026
46.640.625;84.096;53.266;34.341;-0.3816;284.951
46.679.688;80.433;49.908;35.867;-0.5037;286.783
46.718.750;73.413;48.687;41.667;-0.2900;286.477
46.757.813;60.287;43.498;41.972;-0.1984;301.129
46.796.875;47.772;35.867;37.088;-0.1984;361.874
46.835.938;45.940;32.814;37.698;0,318055556;443.376
