Time;Fp2-F4;F4-C4;C4-P4;P4-O2;C4-A1
160.664.063;160.409;68.529;140.568;133.547;249.237
160.703.125;172.924;72.802;134.463;139.652;256.868
160.742.188;158.272;72.192;125.305;140.873;247.711
160.781.250;134.158;66.697;111.874;135.379;208.639
160.820.313;124.389;60.592;99.359;124.695;129.579
160.859.375;121.947;54.182;92.643;108.822;50.214
160.898.438;127.747;52.045;92.338;93.254;23.962
160.937.500;142.399;56.319;97.222;84.096;40.751
160.976.563;160.104;66.087;104.853;81.349;70.971
161.015.625;169.261;72.802;108.822;80.128;91.422
161.054.688;162.546;70.055;103.938;76.465;86.844
161.093.750;149.420;60.897;92.338;73.718;71.276
161.132.813;140.873;50.824;80.739;75.549;67.308
161.171.875;133.547;41.972;75.244;80.128;67.308
161.210.938;122.253;33.120;75.855;85.928;58.761
161.250.000;109.737;24.878;80.128;91.422;41.972
161.289.063;99.054;21.520;85.928;93.864;16.331
161.328.125;99.054;28.236;97.527;97.222;18.468
161.367.188;117.979;41.667;111.264;105.769;85.623
161.406.250;136.294;46.551;115.842;114.011;179.945
161.445.313;135.073;37.698;111.264;119.505;244.353
161.484.375;114.621;23.352;99.969;124.084;257.479
161.523.438;80.433;10.531;85.317;124.695;235.501
161.562.500;50.824;2,861805556;74.328;121.947;210.775
161.601.563;49.298;4,98125;71.581;119.811;193.987
161.640.625;75.855;19.994;81.044;115.842;170.482
161.679.688;108.516;37.393;98.443;108.516;141.178
161.718.750;127.747;49.908;112.485;100.275;112.485
161.757.813;129.274;55.403;118.895;95.391;70.665
161.796.875;123.779;54.792;119.811;93.559;14.499
161.835.938;128.358;53.571;117.979;92.643;-30.067
161.875.000;132.937;53.266;113.706;96.612;-34.951
161.914.063;125.916;52.045;106.990;104.853;-15.720
161.953.125;117.979;52.045;101.190;110.043;-0.6258
161.992.188;99.969;52.045;96.001;109.737;3,497916667
162.031.250;70.971;51.740;88.370;106.685;25.794
162.070.313;60.287;53.571;81.349;104.548;18.773
162.109.375;70.971;51.740;73.107;104.853;-0.1374
162.148.438;84.096;43.498;65.781;105.769;3,073611111
162.187.500;92.033;36.783;67.002;109.127;22.131
162.226.563;95.391;40.446;77.686;117.369;45.330
162.265.625;93.864;47.161;88.370;125.305;73.718
162.304.688;88.980;46.245;91.117;125.611;89.896
162.343.750;83.181;40.140;84.402;119.811;84.096
162.382.813;70.665;30.372;71.276;112.179;58.455
162.421.875;52.656;19.078;60.897;105.769;37.393
162.460.938;33.425;13.889;58.761;101.190;29.151
162.500.000;30.678;19.383;62.729;98.138;11.142
162.539.063;55.403;30.372;70.971;95.085;-10.531
162.578.125;79.212;41.667;80.433;91.117;-20.604
162.617.188;88.065;53.266;87.454;85.317;-23.046
162.656.250;84.402;60.592;87.454;77.381;-14.805
162.695.313;65.476;57.540;77.991;67.002;-0.6563
162.734.375;44.109;47.772;61.508;52.350;-0.9615
162.773.438;35.256;43.193;47.161;39.530;-22.741
162.812.500;38.004;46.245;41.361;36.477;-43.498
162.851.563;53.266;51.129;38.919;40.751;-58.150
162.890.625;70.665;52.350;40.751;47.772;-51.740
162.929.688;65.171;45.635;41.667;57.845;-33.425
162.968.750;46.856;30.372;30.983;63.645;-28.236
163.007.813;35.562;14.194;16.636;63.645;-32.204
163.046.875;18.468;-0.0763;4,98125;59.982;-49.603
163.085.938;-0.5342;-15.415;1,165972222;55.098;-90.507
163.125.000;-28.541;-24.267;1,802083333;54.792;-122.863
163.164.063;-49.603;-27.625;4,133333333;56.624;-136.905
163.203.125;-54.487;-30.678;3,921527778;56.624;-144.841
163.242.188;-54.487;-36.783;-0.2289;55.708;-168.346
163.281.250;-52.961;-41.972;-16.026;51.435;-211.996
163.320.313;-36.783;-39.835;-21.215;49.298;-235.806
163.359.375;-35.562;-42.888;-18.773;54.182;-216.880
163.398.438;-49.908;-49.908;-11.752;61.203;-160.409
163.437.500;-42.888;-44.719;0,954166667;67.002;-97.222
163.476.563;-19.689;-29.151;16.331;71.581;-57.540
163.515.625;-0.4731;-10.226;30.372;74.939;-49.908
163.554.688;-0.0763;3,285416667;38.919;74.023;-76.465
163.593.750;-0.3816;6,465277778;36.477;66.697;-107.295
163.632.813;-19.383;1,589583333;26.404;56.013;-126.526
163.671.875;-35.562;-0.8700;17.552;48.687;-139.042
163.710.938;-39.530;-16.026;15.110;45.635;-157.967
163.750.000;-40.140;-17.857;16.636;43.498;-191.850
163.789.063;-25.794;-10.226;21.215;42.277;-211.996
163.828.125;-0.7479;-0.0153;27.015;42.277;-209.554
163.867.188;-0.9005;2,013888889;30.678;40.751;-196.429
163.906.250;-0.8700;3,709722222;34.341;39.835;-177.198
163.945.313;0,318055556;10.531;39.835;41.972;-161.325
163.984.375;2,861805556;12.668;46.856;48.993;-153.999
164.023.438;1,589583333;10.836;52.656;59.066;-158.578
164.062.500;-0.5342;5,617361111;55.708;68.834;-179.640
164.101.563;-24.267;4,769444444;56.013;77.686;-198.565
164.140.625;-57.540;2,4375;53.266;82.875;-182.998
164.179.688;-85.012;-0.1068;46.856;84.707;-135.073
164.218.750;-84.402;-0.0458;40.446;86.844;-97.833
164.257.813;-67.002;3,073611111;38.919;90.201;-89.591
164.296.875;-52.045;10.226;44.109;94.475;-80.433
164.335.938;-38.004;17.247;54.182;98.748;-67.002
164.375.000;-30.678;22.436;61.508;99.359;-70.360
164.414.063;-37.088;19.994;57.540;89.896;-98.138
164.453.125;-40.751;16.331;48.687;70.360;-162.546
164.492.188;-41.972;15.720;39.530;50.214;-242.216
164.531.250;-46.551;15.415;29.457;35.562;-280.678
164.570.313;-48.687;14.194;22.131;25.794;-272.436
164.609.375;-53.266;10.836;19.689;20.299;-236.722
164.648.438;-52.045;6,889583333;22.436;20.910;-166.819
164.687.500;-28.541;19.383;32.204;27.625;-77.991
164.726.563;6,465277778;34.341;45.330;33.120;-31.899
164.765.625;41.667;48.687;58.761;36.172;-46.245
164.804.688;60.592;60.592;69.750;41.667;-67.613
164.843.750;64.560;66.697;74.939;50.214;-58.455
164.882.813;57.845;66.392;73.718;57.540;1,165972222
164.921.875;53.571;63.034;72.497;62.118;105.159
164.960.938;53.877;61.813;74.634;69.139;197.955
165.000.000;64.866;68.834;79.518;79.823;237.332
165.039.063;93.254;81.044;87.454;90.201;239.164
165.078.125;129.579;95.391;100.275;96.917;252.595
165.117.188;156.136;109.432;115.232;101.190;286.783
165.156.250;164.988;117.674;128.358;107.601;329.212
165.195.313;173.535;121.947;137.821;115.537;377.442
165.234.375;193.071;127.747;145.452;122.558;420.482
165.273.438;196.429;133.852;152.167;130.189;455.281
165.312.500;177.198;137.210;157.662;139.347;470.238
165.351.563;168.956;142.399;162.851;145.757;462.912
165.390.625;183.608;151.557;171.093;150.031;462.912
165.429.688;204.670;158.883;179.640;156.136;492.216
165.468.750;227.869;162.241;181.166;157.051;563.034
165.507.813;246.184;164.683;175.061;148.810;660.409
165.546.875;255.342;166.819;167.735;139.957;712.912
165.585.938;261.447;168.040;161.935;135.684;688.492
165.625.000;249.847;164.072;156.746;132.326;641.789
165.664.063;235.195;162.851;158.883;131.410;596.306
165.703.125;244.963;170.177;170.177;136.905;542.582
165.742.188;264.194;177.808;181.471;145.757;498.321
165.781.250;276.404;179.945;185.745;148.199;467.186
165.820.313;279.762;178.419;184.219;142.399;444.597
165.859.375;275.488;175.977;183.608;137.210;442.155
165.898.438;272.436;174.756;185.745;137.210;451.007
165.937.500;278.846;177.198;189.408;138.126;457.723
165.976.563;287.698;180.250;193.071;139.347;485.501
166.015.625;289.835;182.692;194.902;143.620;533.425
166.054.688;274.267;180.250;189.713;146.978;559.066
166.093.750;243.132;169.567;174.145;143.620;547.466
166.132.813;230.922;158.883;155.220;136.600;528.541
166.171.875;240.995;154.609;141.178;135.073;517.247
166.210.938;232.753;150.641;132.021;139.652;494.658
166.250.000;211.996;146.978;130.495;147.589;458.639
166.289.063;206.807;146.978;134.768;157.357;432.998
166.328.125;210.470;145.757;136.294;163.462;420.177
166.367.188;214.133;143.315;134.158;163.767;405.220
166.406.250;205.281;137.821;131.105;158.272;370.421
166.445.313;174.145;126.832;125.916;146.062;328.907
166.484.375;152.778;121.337;122.863;132.021;325.855
166.523.438;156.746;123.779;126.832;124.084;347.222
166.562.500;157.967;124.695;134.158;126.526;351.801
166.601.563;158.883;126.221;142.705;135.684;362.179
166.640.625;173.230;131.105;150.946;145.147;392.094
166.679.688;185.134;130.495;153.694;149.725;386.905
166.718.750;183.303;122.863;150.336;147.894;337.759
166.757.813;175.977;117.979;146.978;146.062;311.813
166.796.875;182.387;119.811;144.841;149.725;333.181
166.835.938;196.123;122.558;140.873;156.441;379.579
166.875.000;196.123;121.032;133.852;160.714;425.061
166.914.063;185.134;114.927;122.863;161.020;447.344
166.953.125;166.209;106.380;108.822;155.525;442.155
166.992.188;143.010;99.664;93.559;146.062;422.314
167.031.250;128.358;93.864;82.265;137.515;403.388
167.070.313;124.084;87.454;79.212;133.852;389.652
167.109.375;119.811;83.181;80.739;133.242;380.494
167.148.438;114.316;81.044;80.128;128.663;372.863
167.187.500;109.737;74.939;72.802;115.232;355.769
167.226.563;104.548;66.087;61.508;99.969;332.265
167.265.625;104.243;62.118;52.656;90.201;326.770
167.304.688;106.990;62.118;48.687;85.928;339.591
167.343.750;102.717;58.761;47.772;83.791;342.338
167.382.813;96.001;52.045;46.245;79.518;328.907
167.421.875;92.949;46.245;42.888;71.276;307.845
167.460.938;82.570;40.140;34.646;60.287;259.615
167.500.000;62.729;34.646;22.741;47.466;201.007
167.539.063;34.646;28.846;10.226;35.256;173.535
167.578.125;6,677083333;27.015;0,741666667;23.657;162.546
167.617.188;-0.2595;31.899;-0.2595;15.110;155.525
167.656.250;-13.584;34.951;-0.5342;6,889583333;145.757
167.695.313;-12.668;38.004;-0.9005;5,829166667;124.389
167.734.375;3,073611111;42.888;-13.278;6,889583333;92.949
167.773.438;21.825;43.193;-16.331;14.805;64.866
167.812.500;32.814;36.783;-12.668;23.962;74.328
167.851.563;39.225;27.930;-0.6563;30.983;110.348
167.890.625;43.803;19.689;-0.5037;30.983;124.084
167.929.688;42.888;12.973;-0.6563;30.678;114.927
167.968.750;30.678;5,405555556;-10.226;33.425;110.348
168.007.813;16.026;4,557638889;-15.110;31.899;94.170
168.046.875;12.363;10.531;-18.773;24.267;46.245
168.085.938;11.752;12.973;-22.436;15.110;-0.9310
168.125.000;12.668;6,677083333;-30.372;2,65;-48.382
168.164.063;21.215;5,405555556;-38.004;-0.6868;-62.424
168.203.125;25.183;12.668;-38.919;-0.8700;-54.487
168.242.188;24.267;20.604;-35.256;-0.2595;-43.498
168.281.250;19.994;22.741;-30.372;2,65;-42.888
168.320.313;10.226;19.689;-28.236;5,19375;-49.908
168.359.375;3,497916667;18.468;-29.762;4,557638889;-50.519
168.398.438;3,921527778;17.552;-32.509;0,318055556;-40.751
168.437.500;2,4375;10.531;-40.751;-0.8700;-36.783
168.476.563;3,285416667;2,861805556;-52.961;-15.415;-40.446
168.515.625;11.447;2,4375;-60.897;-12.973;-59.066
168.554.688;13.584;0,741666667;-62.118;-0.7784;-91.117
168.593.750;1,377777778;-0.6563;-62.729;-0.9005;-120.726
168.632.813;-16.026;-16.941;-63.645;-16.026;-149.420
168.671.875;-19.689;-23.962;-63.339;-20.910;-169.567
168.710.938;-14.499;-26.709;-65.781;-21.520;-157.967
168.750.000;-21.825;-30.372;-70.055;-19.994;-125.305
168.789.063;-32.204;-32.509;-69.139;-14.805;-97.833
168.828.125;-29.457;-29.457;-63.339;-0.7784;-76.465
168.867.188;-25.794;-26.404;-54.487;-0.4731;-78.907
168.906.250;-32.204;-26.404;-44.719;-0.6868;-114.621
168.945.313;-42.277;-27.015;-37.698;-11.447;-142.094
168.984.375;-46.856;-22.436;-35.256;-13.889;-142.399
169.023.438;-43.803;-12.668;-36.783;-13.278;-118.895
169.062.500;-38.309;-0.4426;-39.225;-10.836;-73.718
169.101.563;-33.120;-0.1984;-41.056;-0.8089;-42.888
169.140.625;-26.709;-0.3816;-41.667;-0.6563;-39.225
169.179.688;-23.046;-0.7479;-40.446;-0.1068;-51.129
169.218.750;-20.910;-11.752;-42.277;0,741666667;-91.117
169.257.813;-15.415;-15.415;-46.856;-0.5342;-139.957
169.296.875;-12.363;-19.078;-52.045;-13.584;-154.609
169.335.938;-20.299;-26.709;-61.813;-21.825;-135.989
169.375.000;-31.899;-38.004;-74.634;-33.425;-125.916
169.414.063;-30.678;-45.635;-83.181;-42.888;-129.274
169.453.125;-21.215;-49.908;-88.980;-47.772;-131.716
169.492.188;-16.636;-53.266;-92.338;-51.129;-155.525
169.531.250;-16.331;-51.129;-88.675;-48.993;-188.797
169.570.313;-17.247;-45.330;-79.212;-36.477;-182.692
169.609.375;-18.468;-43.498;-71.886;-19.689;-130.495
169.648.438;-28.846;-47.772;-75.549;-0.8089;-67.918
169.687.500;-43.803;-49.603;-83.791;-0.3510;-17.247
169.726.563;-42.582;-39.835;-81.960;-0.3816;25.794
169.765.625;-31.899;-27.625;-73.718;-0.7784;44.719
169.804.688;-23.962;-22.436;-67.002;-13.889;27.625
169.843.750;-0.8394;-18.773;-59.676;-15.415;3,709722222
169.882.813;4,133333333;-13.584;-49.908;-0.9310;11.142
169.921.875;5,405555556;-0.7173;-40.751;0,10625;53.266
169.960.938;3,709722222;-0.2289;-34.951;5,19375;89.591
170.000.000;-0.5342;-0.5647;-32.814;6,677083333;82.265
170.039.063;-11.142;-0.9310;-30.067;11.447;55.708
170.078.125;0,529861111;-0.5952;-25.183;13.278;40.446
170.117.188;15.110;0,10625;-23.962;13.278;24.267
170.156.250;32.509;4,133333333;-28.846;10.226;-13.278
170.195.313;46.551;6,677083333;-36.783;6,041666667;-57.234
170.234.375;35.256;4,345833333;-46.856;6,677083333;-97.222
170.273.438;4,98125;-0.2900;-59.066;3,921527778;-125.916
170.312.500;-13.889;-11.447;-63.034;3,285416667;-98.443
170.351.563;-20.604;-16.636;-57.845;14.805;-14.805
170.390.625;-18.468;-19.994;-54.792;25.183;53.877
170.429.688;-22.131;-25.183;-55.708;27.625;68.223
170.468.750;-37.088;-33.120;-56.929;27.320;39.530
170.507.813;-50.214;-39.835;-56.013;30.372;-16.026
170.546.875;-50.214;-43.498;-52.961;35.867;-71.581
170.585.938;-42.888;-40.751;-48.993;39.225;-85.623
170.625.000;-37.088;-30.678;-44.414;41.056;-50.214
170.664.063;-44.414;-23.962;-41.056;41.361;-0.5037
170.703.125;-63.034;-25.794;-41.972;36.172;-0.1984
170.742.188;-66.392;-27.930;-43.803;22.436;-48.382
170.781.250;-53.877;-23.352;-41.667;5,19375;-100.580
170.820.313;-41.667;-13.584;-38.004;-0.2289;-134.463
170.859.375;-29.457;-0.1679;-34.035;-0.7784;-157.662
170.898.438;-0.7173;5,617361111;-28.846;-0.8394;-181.166
170.937.500;4,345833333;6,253472222;-32.814;-14.499;-201.923
170.976.563;-0.1374;-0.0458;-47.466;-31.593;-196.123
171.015.625;-0.9005;-12.668;-56.929;-47.161;-173.230
171.054.688;-0.9615;-22.741;-59.676;-53.877;-160.409
171.093.750;-10.226;-27.625;-60.592;-52.656;-162.851
171.132.813;-18.162;-27.625;-60.287;-46.551;-166.514
171.171.875;-30.983;-28.846;-60.897;-40.751;-161.935
171.210.938;-37.088;-34.035;-64.560;-40.751;-155.525
171.250.000;-40.446;-44.414;-75.244;-48.687;-139.652
171.289.063;-49.298;-59.066;-91.117;-61.203;-109.127
171.328.125;-66.087;-77.686;-110.653;-74.939;-98.443
171.367.188;-80.128;-96.306;-128.968;-84.402;-136.905
171.406.250;-79.518;-104.243;-139.042;-86.233;-190.934
171.445.313;-79.823;-103.632;-140.873;-83.486;-230.006
171.484.375;-95.085;-105.769;-141.789;-81.349;-263.278
171.523.438;-106.380;-108.516;-142.399;-84.096;-275.488
171.562.500;-101.190;-102.106;-138.431;-84.402;-248.016
171.601.563;-88.980;-89.286;-125.611;-77.381;-211.996
171.640.625;-74.939;-73.718;-109.127;-68.529;-182.692
171.679.688;-66.087;-59.371;-94.780;-60.897;-138.126
171.718.750;-67.918;-52.656;-83.791;-53.571;-88.370
171.757.813;-74.634;-49.908;-76.160;-49.298;-80.433
171.796.875;-80.739;-47.772;-71.581;-49.603;-120.116
171.835.938;-80.128;-46.856;-71.581;-52.656;-150.946
171.875.000;-78.297;-49.298;-77.076;-58.761;-151.557
171.914.063;-84.707;-53.571;-83.791;-64.560;-138.126
171.953.125;-86.844;-55.708;-85.012;-64.866;-136.294
171.992.188;-75.855;-57.845;-80.128;-59.982;-153.694
172.031.250;-60.592;-58.150;-70.665;-53.571;-167.430
172.070.313;-48.993;-55.098;-62.118;-47.466;-166.209
172.109.375;-44.719;-59.066;-64.866;-45.330;-169.261
172.148.438;-49.908;-72.192;-76.160;-49.603;-177.503
172.187.500;-58.761;-80.739;-80.433;-52.350;-164.072
172.226.563;-57.540;-83.791;-78.602;-48.382;-142.705
172.265.625;-51.435;-85.012;-73.413;-35.867;-118.284
172.304.688;-49.603;-81.349;-64.866;-19.383;-79.518
172.343.750;-47.161;-77.381;-58.455;-0.6868;-48.993
172.382.813;-41.667;-74.328;-54.182;0,318055556;-35.562
172.421.875;-38.004;-71.886;-51.740;1,377777778;-36.172
172.460.938;-45.330;-74.939;-57.234;-0.5952;-67.308
172.500.000;-65.781;-79.518;-65.171;-14.194;-92.338
172.539.063;-88.675;-76.770;-67.002;-11.752;-53.877
172.578.125;-108.516;-73.413;-69.139;-11.142;-0.5342
172.617.188;-122.253;-74.634;-74.939;-21.215;-13.584
172.656.250;-130.189;-72.802;-76.770;-32.204;-58.150
172.695.313;-139.957;-64.866;-71.276;-39.835;-99.054
172.734.375;-148.199;-54.182;-59.982;-43.193;-133.547
172.773.438;-148.199;-45.940;-49.603;-44.109;-175.366
172.812.500;-143.010;-41.667;-45.635;-44.109;-207.418
172.851.563;-137.821;-40.446;-45.635;-43.193;-207.723
172.890.625;-134.463;-41.667;-46.551;-40.446;-189.713
172.929.688;-122.863;-42.582;-45.024;-39.225;-185.134
172.968.750;-96.612;-40.140;-42.582;-41.972;-199.176
173.007.813;-77.686;-39.225;-43.498;-44.414;-204.670
173.046.875;-79.518;-46.551;-50.519;-47.466;-207.418
173.085.938;-85.012;-56.624;-60.592;-52.045;-224.512
173.125.000;-78.297;-64.255;-67.918;-55.708;-235.501
173.164.063;-65.171;-74.023;-74.939;-59.066;-216.575
173.203.125;-54.182;-85.012;-84.707;-59.676;-172.314
173.242.188;-41.361;-86.538;-91.117;-55.708;-145.757
173.281.250;-25.488;-81.349;-94.475;-51.129;-156.746
173.320.313;-16.331;-81.044;-100.580;-52.045;-189.103
173.359.375;-17.857;-88.980;-108.516;-57.845;-244.048
173.398.438;-27.625;-100.275;-113.706;-60.897;-293.498
173.437.500;-41.361;-106.380;-112.790;-55.708;-267.247
173.476.563;-50.824;-104.853;-108.822;-48.382;-187.576
173.515.625;-49.603;-101.190;-106.380;-45.940;-121.032
173.554.688;-43.193;-95.085;-101.801;-47.772;-70.055
173.593.750;-40.446;-86.844;-94.780;-51.129;-50.824
173.632.813;-45.024;-80.433;-88.370;-55.098;-68.834
173.671.875;-48.993;-76.465;-84.096;-59.066;-94.170
173.710.938;-52.656;-72.802;-79.823;-61.203;-124.084
173.750.000;-67.613;-70.055;-77.076;-61.508;-150.946
173.789.063;-91.728;-68.529;-79.823;-60.897;-137.821
173.828.125;-108.211;-67.613;-81.044;-60.592;-96.917
173.867.188;-109.127;-63.950;-74.634;-59.371;-76.770
173.906.250;-104.548;-57.540;-66.392;-56.319;-75.549
173.945.313;-96.612;-51.740;-61.813;-53.266;-47.772
173.984.375;-86.844;-51.740;-60.592;-55.098;-0.4426
174.023.438;-81.349;-57.845;-63.034;-60.897;-0.0763
174.062.500;-82.570;-67.613;-68.529;-66.392;-24.573
174.101.563;-88.065;-79.518;-74.939;-70.360;-49.603
174.140.625;-86.538;-88.980;-78.602;-71.276;-64.255
174.179.688;-80.433;-92.949;-80.433;-65.476;-53.266
174.218.750;-72.497;-92.949;-83.791;-59.676;-32.509
174.257.813;-59.066;-94.170;-88.980;-57.540;-20.910
174.296.875;-43.803;-98.443;-94.780;-57.845;-19.994
174.335.938;-37.698;-102.717;-99.359;-61.203;-29.762
174.375.000;-39.530;-103.938;-102.411;-66.697;-47.772
174.414.063;-35.256;-103.022;-103.327;-73.718;-83.486
174.453.125;-20.299;-102.106;-102.411;-83.181;-133.242
174.492.188;-0.5037;-99.359;-99.664;-89.591;-165.904
174.531.250;10.836;-91.117;-95.391;-89.591;-174.756
174.570.313;21.825;-81.349;-90.507;-85.012;-187.576
174.609.375;16.026;-74.939;-86.844;-79.823;-224.206
174.648.438;-0.7173;-72.497;-88.065;-77.686;-271.520
174.687.500;-47.466;-75.244;-94.780;-77.686;-291.361
174.726.563;-76.770;-76.465;-96.001;-75.549;-261.447
174.765.625;-71.581;-74.023;-89.286;-71.581;-215.354
174.804.688;-49.908;-72.497;-83.486;-69.444;-185.440
174.843.750;-29.762;-69.750;-81.960;-68.834;-170.177
174.882.813;-17.247;-68.529;-83.486;-70.360;-162.241
174.921.875;-0.9615;-72.497;-87.759;-75.855;-170.482
174.960.938;-0.0763;-79.823;-95.085;-85.317;-216.270
175.000.000;3,709722222;-85.928;-101.496;-91.117;-261.447
175.039.063;5,617361111;-84.096;-99.054;-86.844;-251.068
175.078.125;3,497916667;-78.602;-92.033;-77.381;-209.554
175.117.188;-0.5037;-77.381;-89.591;-72.497;-187.576
175.156.250;-16.331;-79.212;-90.507;-73.107;-193.376
175.195.313;-23.352;-82.875;-92.643;-74.634;-214.133
175.234.375;-25.183;-92.338;-97.527;-80.433;-251.984
175.273.438;-26.404;-100.275;-100.275;-87.759;-297.772
175.312.500;-29.151;-100.580;-98.443;-92.033;-338.065
175.351.563;-31.593;-95.391;-93.254;-89.896;-345.391
175.390.625;-35.562;-81.349;-81.044;-77.076;-296.856
175.429.688;-36.783;-60.897;-67.918;-63.034;-226.954
175.468.750;-25.488;-43.498;-62.118;-58.150;-182.998
175.507.813;-10.531;-36.172;-62.729;-58.761;-182.387
175.546.875;-11.752;-43.498;-68.834;-59.676;-206.502
175.585.938;-24.573;-57.234;-76.160;-60.592;-226.343
175.625.000;-38.004;-68.834;-81.654;-61.203;-231.838
175.664.063;-49.298;-74.939;-84.402;-58.761;-238.248
175.703.125;-49.908;-73.107;-84.707;-51.435;-232.143
175.742.188;-37.393;-66.392;-81.654;-41.361;-200.092
175.781.250;-27.930;-63.339;-78.297;-33.730;-161.325
175.820.313;-34.035;-65.781;-76.770;-29.457;-106.685
175.859.375;-37.698;-67.613;-72.497;-26.404;-46.245
175.898.438;-29.457;-67.613;-66.697;-29.457;-19.994
175.937.500;-24.878;-67.002;-62.118;-38.004;-29.762
175.976.563;-25.183;-64.560;-60.287;-45.024;-49.603
176.015.625;-24.267;-61.813;-61.203;-48.077;-53.571
176.054.688;-26.099;-60.897;-63.339;-45.635;-31.593
176.093.750;-25.794;-57.845;-63.034;-39.530;-0.4426
176.132.813;-25.488;-51.435;-60.592;-32.814;4,557638889
176.171.875;-27.625;-49.603;-59.676;-30.983;3,285416667
176.210.938;-27.015;-50.519;-58.150;-32.509;-12.363
176.250.000;-35.867;-51.129;-55.403;-31.899;-39.225
176.289.063;-50.824;-52.350;-52.656;-32.204;-52.961
176.328.125;-51.129;-47.161;-48.382;-32.814;-54.487
176.367.188;-43.193;-37.698;-42.582;-27.625;-56.013
176.406.250;-38.004;-31.593;-38.309;-22.436;-61.813
176.445.313;-25.183;-26.099;-37.393;-22.131;-74.939
176.484.375;-0.8394;-22.436;-34.341;-23.657;-88.675
176.523.438;-0.0458;-24.267;-25.794;-21.215;-95.085
176.562.500;0,741666667;-28.846;-17.552;-15.415;-116.453
176.601.563;-0.2289;-36.477;-17.247;-11.752;-161.630
176.640.625;-13.278;-45.635;-22.131;-0.7173;-206.502
176.679.688;-29.151;-52.045;-30.067;-0.4731;-252.900
176.718.750;-46.856;-56.319;-41.056;-10.531;-284.646
176.757.813;-59.066;-57.234;-48.993;-18.162;-263.889
176.796.875;-61.813;-55.708;-55.403;-26.709;-231.532
176.835.938;-56.929;-57.845;-63.645;-38.614;-237.637
176.875.000;-48.687;-61.508;-64.560;-46.856;-256.868
176.914.063;-46.245;-64.255;-60.287;-50.824;-273.962
176.953.125;-64.255;-69.139;-59.982;-51.129;-272.436
176.992.188;-87.454;-70.665;-55.708;-43.498;-231.532
177.031.250;-84.402;-60.287;-40.140;-30.067;-181.471
177.070.313;-70.971;-46.856;-23.657;-18.468;-143.315
177.109.375;-68.223;-41.361;-16.026;-12.973;-122.253
177.148.438;-59.066;-39.530;-14.805;-16.026;-118.590
177.187.500;-48.382;-39.835;-16.026;-27.015;-124.389
177.226.563;-52.045;-42.888;-15.720;-37.698;-124.389
177.265.625;-59.371;-43.803;-11.752;-42.277;-104.548
177.304.688;-63.339;-44.109;-0.9921;-39.530;-72.802
177.343.750;-67.613;-44.414;-0.9921;-33.120;-43.193
177.382.813;-69.444;-43.193;-0.8700;-27.930;-32.814
177.421.875;-68.223;-41.972;-0.6563;-27.625;-44.719
177.460.938;-69.444;-43.498;-0.5952;-29.151;-52.656
177.500.000;-79.212;-46.551;-0.7479;-30.678;-42.582
177.539.063;-86.538;-45.024;-0.9615;-35.867;-42.277
177.578.125;-85.928;-41.667;-13.278;-44.109;-63.950
177.617.188;-81.960;-40.140;-18.468;-49.908;-75.549
177.656.250;-73.107;-38.919;-22.741;-50.214;-72.802
177.695.313;-67.613;-39.835;-29.151;-53.266;-88.065
177.734.375;-70.055;-40.446;-37.393;-59.676;-129.884
177.773.438;-71.581;-38.004;-40.751;-61.203;-166.209
177.812.500;-74.023;-37.088;-41.361;-60.897;-175.672
177.851.563;-81.349;-41.361;-44.414;-67.002;-179.335
177.890.625;-86.538;-46.856;-51.129;-77.076;-189.408
177.929.688;-85.317;-48.687;-56.624;-83.791;-192.766
177.968.750;-81.960;-48.687;-60.287;-86.844;-187.882
178.007.813;-81.044;-50.214;-63.339;-88.675;-185.440
178.046.875;-80.128;-49.908;-66.087;-87.149;-185.134
178.085.938;-74.939;-45.024;-63.950;-79.212;-182.998
178.125.000;-67.918;-38.614;-53.877;-66.087;-186.661
178.164.063;-70.055;-34.646;-40.446;-55.098;-195.208
178.203.125;-81.960;-34.341;-31.899;-52.350;-205.586
178.242.188;-96.306;-34.341;-26.099;-55.708;-217.491
178.281.250;-101.190;-29.457;-19.078;-57.845;-212.912
178.320.313;-93.864;-22.131;-12.363;-54.487;-190.018
178.359.375;-79.823;-15.415;-0.7784;-46.245;-174.756
178.398.438;-64.255;-11.752;-0.5952;-40.140;-190.934
178.437.500;-54.792;-11.142;-0.7479;-40.751;-239.164
178.476.563;-57.845;-13.278;-10.531;-43.498;-292.582
178.515.625;-70.360;-19.383;-11.142;-42.888;-320.360
178.554.688;-85.317;-24.267;-10.226;-39.835;-309.676
178.593.750;-102.106;-23.046;-11.752;-38.309;-284.646
178.632.813;-116.148;-19.078;-16.636;-39.530;-279.457
178.671.875;-122.253;-17.857;-19.994;-41.056;-307.540
178.710.938;-124.084;-20.299;-21.215;-42.888;-356.380
178.750.000;-122.863;-23.962;-23.352;-45.330;-379.884
178.789.063;-117.979;-25.794;-26.709;-45.330;-371.947
178.828.125;-108.822;-27.015;-29.151;-42.277;-364.927
178.867.188;-100.885;-32.204;-34.035;-39.530;-344.170
178.906.250;-100.885;-38.919;-42.277;-41.972;-306.929
178.945.313;-104.548;-42.888;-47.161;-45.330;-281.899
178.984.375;-109.737;-44.414;-46.245;-43.193;-268.468
179.023.438;-114.927;-44.719;-40.751;-37.698;-258.089
179.062.500;-118.895;-42.277;-33.730;-34.951;-251.374
